Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,23-02-2015,8856.85,8869,8736.1,8754.95,-78.65,-.89,143932325,7171.05,23.41,3.72,1.26
CNX Nifty Junior,23-02-2015,19826.75,19836.5,19493.6,19541.45,-154.95,-.79,66466152,2694.68,20.93,2.96,.97
CNX 100,23-02-2015,8855.05,8862.65,8732.3,8749.15,-77.2,-.87,210398477,9865.73,22.99,3.57,1.21
CNX 200,23-02-2015,4576.3,4580.15,4512.85,4521.8,-40,-.88,510747434,12664.55,23.42,3.43,1.26
CNX 500,23-02-2015,7233.35,7237.15,7134.5,7147.55,-61.85,-.86,707217272,14892.67,24.56,3.27,1.25
NIFTY Midcap 50,23-02-2015,3460.2,3461.4,3389.45,3401.2,-49.1,-1.42,150529062,1929.73,15.64,1.83,1.2
CNX Midcap,23-02-2015,13244.35,13253.15,13038.2,13070.95,-129.45,-.98,208961171,3176.1,21.32,2.53,1.49
CNX Smallcap,23-02-2015,5687.15,5705.6,5626.25,5637.75,-27,-.48,209463138,1984.7,75.22,1.49,1.49
CNX Nifty Dividend,23-02-2015,-,-,-,101.85,0,-,-,-,-,-,-
CNX Auto,23-02-2015,8907.35,8916.5,8793.25,8804.15,-70.5,-.79,26486494,1225.72,54.62,6.72,.8
CNX Bank,23-02-2015,19199.15,19219.75,18835.35,18913.4,-160.15,-.84,51088766,2071.28,19.56,2.94,.95
CNX Energy,23-02-2015,8659.7,8695.6,8527.4,8551.45,-118.35,-1.37,29158128,749.78,12.47,1.6,2.03
CNX Finance,23-02-2015,7884.25,7884.25,7743.1,7767,-80.5,-1.03,54566932,2486.9,21.57,3.42,1
CNX FMCG,23-02-2015,22150.85,22294.95,21870.15,21902.95,-247,-1.12,20012119,508.24,38.05,14.02,1.32
CNX IT,23-02-2015,12607.35,12709.9,12475.9,12531.3,-40.65,-.32,19847310,1376.61,22.63,7.09,1.14
CNX Media,23-02-2015,2317.55,2331,2258.35,2266.9,-49.95,-2.16,5911681,97.05,54.2,5.37,.82
CNX Metal,23-02-2015,2640.95,2642.5,2590.6,2601.2,-20.85,-.8,41159438,918.09,15.09,1.31,3.76
CNX MNC,23-02-2015,9977.45,10003.55,9883.3,9902.55,-43.8,-.44,10198696,663.39,41.66,6.99,.97
CNX Pharma,23-02-2015,11749.1,11797.65,11609.85,11640.8,-105.7,-.9,9262909,1154.52,47.95,8.02,.56
CNX PSU Bank,23-02-2015,3890.25,3894,3783.9,3806.15,-68.9,-1.78,36798951,758.54,12.34,1.19,1.53
CNX Realty,23-02-2015,232.6,232.75,226.95,228.1,-3.85,-1.66,81026203,517.55,30.9,1.11,.89
CNX Consumption,23-02-2015,3457.35,3460.85,3411.75,3416.55,-32.1,-.93,34920298,1669.41,28.82,5.06,1
CNX Commodities,23-02-2015,2796.7,2796.9,2751.4,2760.3,-26.35,-.95,76192500,1984.07,15.12,1.67,2.4
CNX Dividend Opportunities,23-02-2015,2138.7,2139.6,2109.4,2113.25,-19.65,-.92,86465924,2099.87,14.06,2.19,2.93
CNX Infrastructure,23-02-2015,3232.3,3253.85,3210.4,3218.85,-1.6,-.05,114656156,1419.04,20.49,2.25,1.1
CNX PSE,23-02-2015,3617.4,3621.15,3574.75,3584.35,-20.5,-.57,44206716,1063.77,12.75,2.05,3.37
CNX Service Sector,23-02-2015,11390.85,11400.65,11227.75,11256.45,-91.1,-.8,93541362,3970.37,20.69,3.6,1.09
CNX Nifty Shariah,23-02-2015,-,-,-,1851.5,-19.99,-1.07,22520880,2189.18,19.66,3.13,1.01
CNX 500 Shariah,23-02-2015,-,-,-,2145.81,-20.74,-.96,86362098,4464.96,23.41,3.81,.92
CNX Low Volatility,23-02-2015,-,-,-,7300.86,-42.87,-.58,53862969,4674.62,25.44,4.65,1.27
CNX Alpha Index,23-02-2015,-,-,-,8721.26,-72.33,-.82,50487941,1861.75,27.98,4.8,1.81
CNX High Beta,23-02-2015,-,-,-,1849.91,-40.41,-2.14,241587764,4015.7,14.89,.96,1.4
CNX DEFTY,23-02-2015,-,-,-,4878.41,-38.21,-.78,-,-,-,-,-
CNX 100 Equal Weight,23-02-2015,-,-,-,10782.02,-96.78,-.89,210398477,9865.73,19.57,2.5,1.32
LIX 15,23-02-2015,4042.2,4051.7,3952.4,3966.8,-56.1,-1.39,69894405,2340.96,21.03,2.08,.99
CPSE,23-02-2015,2474.4,2478.75,2435.05,2444.5,-19.15,-.78,15740437,652.23,13.37,2.47,3.9
NV 20,23-02-2015,-,-,-,3882.26,-40.99,-1.04,63522050,3053.73,16.38,2.6,1.55
LIX15 Midcap,23-02-2015,-,-,-,3127.67,-37.11,-1.17,77525061,930.32,11.76,1.68,1.42
