Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,06-02-2015,8696.85,8726.2,8645.55,8661.05,-50.65,-.58,176554075,7912.1,22.44,3.65,1.22
CNX Nifty Junior,06-02-2015,19216.6,19287.75,19026.05,19081.6,-114.55,-.6,86347681,3033.02,21.12,2.89,1
CNX 100,06-02-2015,8677.4,8705.05,8624.05,8637.75,-50.7,-.58,262901756,10945.12,22.22,3.51,1.18
CNX 200,06-02-2015,4477.6,4491.7,4447,4454.35,-27.9,-.62,624615066,14369.61,22.25,3.36,1.24
CNX 500,06-02-2015,7070.05,7087.2,7019.7,7029.45,-47.2,-.67,787820408,15785.28,23.25,3.2,1.23
NIFTY Midcap 50,06-02-2015,3371.05,3377.9,3319.95,3335.6,-40.15,-1.19,243712624,3068.94,15.87,1.77,1.24
CNX Midcap,06-02-2015,12866.4,12896.4,12714,12744.9,-118.55,-.92,321231266,4453.83,20.46,2.46,1.53
CNX Smallcap,06-02-2015,5456.6,5459.45,5356.95,5383,-70.55,-1.29,163024013,1324.47,34.94,1.43,1.56
CNX Nifty Dividend,06-02-2015,-,-,-,100.72,0,-,-,-,-,-,-
CNX Auto,06-02-2015,8661.85,8669.95,8483.05,8496.3,-253.35,-2.9,36369930,1660.66,40.62,6.49,.83
CNX Bank,06-02-2015,19066.25,19119.7,18740.35,18786.7,-265.2,-1.39,72602607,2547.37,19.68,2.91,.96
CNX Energy,06-02-2015,8912.5,8946.4,8764.25,8808.7,-102.15,-1.15,33000066,805.98,12.55,1.65,1.97
CNX Finance,06-02-2015,7732.4,7778.8,7665.8,7690.75,-38.25,-.49,64540732,2559.76,21.7,3.38,1.01
CNX FMCG,06-02-2015,21011.3,21327.15,21010.7,21286.2,192.25,.91,24439011,827.97,36.99,13.62,1.36
CNX IT,06-02-2015,12190.7,12380.45,12186.95,12267.95,102.8,.85,11167848,1325.99,22.2,6.96,1.16
CNX Media,06-02-2015,2295.4,2318.9,2267.5,2275.9,-19.1,-.83,7601101,194.92,53.11,5.39,.81
CNX Metal,06-02-2015,2525.1,2534.4,2490.55,2507.05,-18.05,-.71,33255641,680.71,11.32,1.08,3.21
CNX MNC,06-02-2015,9614.55,9655.9,9589.9,9611.45,3.3,.03,6756476,490.34,40.36,6.77,1
CNX Pharma,06-02-2015,11542.25,11583.9,11292.2,11322.95,-199.15,-1.73,8874689,915.01,38.85,7.8,.58
CNX PSU Bank,06-02-2015,3778.15,3826.15,3707.35,3766.7,-17.95,-.47,71302433,1323.81,12.22,1.18,1.54
CNX Realty,06-02-2015,230.6,234,227.4,229.8,-1.4,-.61,147827634,845.65,33.81,1.13,.88
CNX Consumption,06-02-2015,3419.25,3423.95,3399.55,3403.65,-16.05,-.47,45911688,2367.5,29.25,5.07,1.01
CNX Commodities,06-02-2015,2756.6,2766.6,2728.6,2738.85,-24.25,-.88,77539530,1996.87,14.32,1.62,2.26
CNX Dividend Opportunities,06-02-2015,2128,2132.8,2112.65,2118.45,-12.65,-.59,139419160,2764.59,13.65,2.15,2.77
CNX Infrastructure,06-02-2015,3185.8,3200.95,3163.3,3174.1,-16.45,-.52,125800392,1523.91,20.31,2.22,1.11
CNX PSE,06-02-2015,3599.95,3605.6,3553.25,3560.9,-41.4,-1.15,51989715,1095.04,11.48,1.91,3.05
CNX Service Sector,06-02-2015,11135.9,11209.05,11088.4,11119.5,-11.2,-.1,123434542,4756.2,20.55,3.54,1.1
CNX Nifty Shariah,06-02-2015,-,-,-,1857.46,-15.64,-.83,22936440,1810.47,19.35,3.14,1.01
CNX 500 Shariah,06-02-2015,-,-,-,2121.56,-15.09,-.71,95357924,3716.64,22.98,3.77,.93
CNX Low Volatility,06-02-2015,-,-,-,7144.03,-40.03,-.56,58895587,4450.53,24.31,4.55,1.3
CNX Alpha Index,06-02-2015,-,-,-,8407.83,-145.86,-1.71,53390706,1969.24,27.64,4.62,1.87
CNX High Beta,06-02-2015,-,-,-,1841.58,-9.59,-.52,385080228,5599.87,14.51,.95,1.41
CNX DEFTY,06-02-2015,-,-,-,4861.09,-17.49,-.36,-,-,-,-,-
CNX 100 Equal Weight,06-02-2015,-,-,-,10607.22,-80.09,-.75,262901756,10945.12,19.28,2.45,1.34
LIX 15,06-02-2015,3950.35,3964.95,3889.95,3914.25,-56.05,-1.41,84933657,2995.19,19.32,2.07,1
CPSE,06-02-2015,2485.25,2490.55,2454.55,2461.55,-20.25,-.82,14135032,558.98,10.5,2.29,3.52
NV 20,06-02-2015,-,-,-,3890.65,-26.51,-.68,90677114,3906.33,16.26,2.62,1.55
LIX15 Midcap,06-02-2015,-,-,-,3044.9,-34.69,-1.13,130491399,1180.75,12.35,1.64,1.45
CNX Shariah25,06-02-2015,-,-,-,3216.11,-21.79,-.67,22477781,2145.55,25.14,5.31,.97
India VIX,06-02-2015,20.615,21.24,18.72,20.69,.07,.34,-,-,-,-,-
NI15,06-02-2015,5082.55,5105.85,5056.45,5064.7,-19.2,-.38,20932383,2336.86,29.95,9.25,1.12
