Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,13-02-2015,8741.5,8822.1,8729.65,8805.5,93.95,1.08,228807812,10248.41,23.31,3.71,1.2
CNX Nifty Junior,13-02-2015,19639.8,19738.55,19579.95,19661.3,89.35,.46,82525008,3541.73,21.59,2.98,.97
CNX 100,13-02-2015,8744.8,8814.65,8733,8800.2,85.45,.98,311332820,13790.13,23.03,3.57,1.16
CNX 200,13-02-2015,4515.75,4551.55,4510.3,4544.2,44.45,.99,694874035,17504.6,23.2,3.43,1.21
CNX 500,13-02-2015,7134.1,7186.3,7129.8,7176.2,68,.96,853451640,19533.58,24.25,3.26,1.21
NIFTY Midcap 50,13-02-2015,3419.15,3443,3401.8,3435.9,30.5,.9,183594784,2664.8,16.18,1.82,1.2
CNX Midcap,13-02-2015,13043.95,13123.55,13023.3,13100.8,105.75,.81,242578958,4366.18,21.73,2.53,1.49
CNX Smallcap,13-02-2015,5545.35,5583.25,5536,5550,29.8,.54,251224166,2065.94,36.3,1.48,1.51
CNX Nifty Dividend,13-02-2015,-,-,-,100.72,0,-,-,-,-,-,-
CNX Auto,13-02-2015,8688.35,8770.7,8632.05,8759,104.7,1.21,36434134,1987.43,55.25,6.69,.8
CNX Bank,13-02-2015,19284.3,19441,19164.25,19369.7,241.1,1.26,114369392,3822.34,20.29,3,.93
CNX Energy,13-02-2015,8828.5,8864.2,8780.65,8832.1,10.7,.12,34433064,1075.56,12.76,1.66,1.97
CNX Finance,13-02-2015,7824.85,7902.9,7785.35,7874.25,100.3,1.29,114077330,4146.69,22.22,3.46,.99
CNX FMCG,13-02-2015,21284.4,21660,21278,21616.45,392.25,1.85,23514261,712.94,37.51,13.83,1.34
CNX IT,13-02-2015,12369.6,12506.7,12353.25,12464.95,92.95,.75,12674963,1527.35,22.54,7.07,1.14
CNX Media,13-02-2015,2325.4,2348.3,2320.6,2338.9,22.75,.98,9832223,151.92,54.03,5.54,.79
CNX Metal,13-02-2015,2532.05,2559.4,2532.05,2555.35,25.3,1,45243112,1137.24,11.98,1.11,3.15
CNX MNC,13-02-2015,9824.85,9911.8,9801.7,9873.85,96.5,.99,8612137,1032.22,41.38,6.95,.98
CNX Pharma,13-02-2015,11714.2,11861.1,11714.2,11789.9,191.65,1.65,13877629,1323.24,48.7,8.12,.55
CNX PSU Bank,13-02-2015,3731.5,3914.65,3709.2,3901.55,207.75,5.62,116793412,2935.75,12.72,1.23,1.49
CNX Realty,13-02-2015,229.9,233.4,225.7,226.45,-2.2,-.96,84586529,512.29,30.59,1.11,.89
CNX Consumption,13-02-2015,3421.65,3461.15,3410.75,3458.1,47.4,1.39,35274921,1976.27,29.46,5.15,.99
CNX Commodities,13-02-2015,2767,2788.35,2767,2783.75,21.1,.76,84902254,2663.22,14.73,1.64,2.23
CNX Dividend Opportunities,13-02-2015,2116.45,2139.85,2116.25,2136.35,21.3,1.01,135537847,3709.22,13.82,2.17,2.75
CNX Infrastructure,13-02-2015,3181.15,3196.95,3168.2,3192.55,14.4,.45,93717524,1358.54,20.15,2.23,1.11
CNX PSE,13-02-2015,3551.75,3576.55,3550.4,3565.95,-18.95,-.53,80590957,2305.38,11.67,1.91,3.05
CNX Service Sector,13-02-2015,11276.7,11366.15,11248.5,11339.3,109.05,.97,157027779,6145.89,21.01,3.61,1.08
CNX Nifty Shariah,13-02-2015,-,-,-,1878.49,20.55,1.11,35143818,2756.82,19.88,3.17,1
CNX 500 Shariah,13-02-2015,-,-,-,2166.33,25.24,1.18,110520493,5629.08,23.69,3.85,.91
CNX Low Volatility,13-02-2015,-,-,-,7354.06,70.33,.97,80249492,6340.55,25.21,4.68,1.26
CNX Alpha Index,13-02-2015,-,-,-,8726.27,81.61,.94,63211211,2399.24,28.42,4.8,1.8
CNX High Beta,13-02-2015,-,-,-,1856.8,5.17,.28,254730593,4077.38,14.86,.96,1.4
CNX DEFTY,13-02-2015,-,-,-,4910.36,75.28,1.56,-,-,-,-,-
CNX 100 Equal Weight,13-02-2015,-,-,-,10841.05,86.82,.81,311332820,13790.13,19.77,2.51,1.31
LIX 15,13-02-2015,3973.8,4018.65,3960.5,4007.85,41.65,1.05,121681143,3869.39,21.4,2.12,.98
CPSE,13-02-2015,2453.45,2468.25,2428.95,2434,-38.2,-1.55,37757440,1431.29,10.72,2.27,3.56
NV 20,13-02-2015,-,-,-,3956.5,52.09,1.33,139197663,5718.76,16.72,2.67,1.52
LIX15 Midcap,13-02-2015,-,-,-,3154.55,25.25,.81,100359033,1443.44,12.61,1.7,1.4
CNX Shariah25,13-02-2015,-,-,-,3284.41,33.39,1.03,35918804,3218.5,26,5.42,.95
India VIX,13-02-2015,20.1575,20.4475,16.98,20.1,-.06,-.27,-,-,-,-,-
NI15,13-02-2015,5110.1,5175.55,5110,5168.35,78.45,1.54,28286176,3070.4,30.57,9.44,1.09
NIFTY TR 1X Inverse,13-02-2015,402.35,402.85,398.65,399.4,-4.25,-1.05,-,-,-,-,-
NIFTY TR 2X Leverage,13-02-2015,4626.3,4710.45,4615,4693.8,98.15,2.14,-,-,-,-,-
NIFTY PR 1X Inverse,13-02-2015,430.6,431.1,426.6,427.4,-4.55,-1.05,-,-,-,-,-
NIFTY PR 2x Leverage,13-02-2015,4041.8,4115.35,4031.95,4100.75,85.7,2.13,-,-,-,-,-
GSEC10 NSE Index,13-02-2015,-,-,-,1382.28,4.28,.31,-,-,-,-,-
GSECBM NSE Index,13-02-2015,-,-,-,1323.62,4.2,.32,-,-,-,-,-
