Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,12-12-2013,6276.75,6286.85,6230.55,6237.05,-70.85,-1.12,148533899,5175.39,18.52,2.96,1.5
CNX Nifty Junior,12-12-2013,12373.05,12409,12296.75,12309.2,-100.05,-.81,66804769,1633.87,15.02,2.21,1.46
CNX 100,12-12-2013,6160.55,6170,6116.6,6122.65,-66.5,-1.07,215338668,6809.26,17.89,2.82,1.49
CNX 200,12-12-2013,3116.85,3121.6,3097.35,3100.35,-30.4,-.97,366580499,8101.32,17.83,2.61,1.53
CNX 500,12-12-2013,4834.8,4840.35,4806.35,4810.55,-45.05,-.93,460467755,8745.41,18.55,2.42,1.53
NIFTY Midcap 50,12-12-2013,2200.25,2211.45,2188.25,2191.25,-19.75,-.89,137378573,1376.01,12.06,1.24,1.76
CNX Midcap,12-12-2013,7731.85,7755.7,7701.55,7711.5,-44.3,-.57,146110321,1860.44,14.12,1.63,1.8
CNX Smallcap,12-12-2013,3211.25,3228.7,3200.1,3204.5,-15.25,-.47,97242479,522.84,42.46,.9,1.88
CNX Nifty Dividend,12-12-2013,-,-,-,83.54,0,-,-,-,-,-,-
CNX Auto,12-12-2013,5264.25,5264.85,5174.9,5180.9,-112.95,-2.13,39037701,1043.57,27.48,4.4,1.25
CNX Bank,12-12-2013,11736.25,11781.7,11622.7,11635.5,-148.85,-1.26,26796769,1592.31,13.44,2,1.58
CNX Energy,12-12-2013,7865,7898.95,7822.7,7829.05,-78.7,-1,33880319,557.08,11.33,1.61,2.08
CNX Finance,12-12-2013,4844.95,4869.3,4822.35,4830.65,-34.3,-.71,27290109,1557.08,15,2.41,1.54
CNX FMCG,12-12-2013,16818.9,16880,16685.15,16714.15,-115,-.68,10434322,488,34.73,11.2,1.64
CNX IT,12-12-2013,8991.45,9006.1,8950.85,8964.95,-63.25,-.7,8227171,741.74,22.24,6.26,1.15
CNX Media,12-12-2013,1754.25,1764.55,1739.5,1742.5,-12.85,-.73,5909050,80.59,31.95,3.99,1.08
CNX Metal,12-12-2013,2429.05,2436,2407.85,2412.85,-33.3,-1.36,28052020,617.77,15.06,1.26,1.99
CNX MNC,12-12-2013,5974.05,5993.6,5939.9,5945.35,-55.8,-.93,24209931,423.28,37.41,5.51,1.63
CNX Pharma,12-12-2013,7340.3,7374.75,7305.35,7319.25,-67.7,-.92,6338192,377.95,47.14,5.77,.68
CNX PSU Bank,12-12-2013,2541.55,2552.25,2520.25,2524.5,-30.55,-1.2,20524032,711.48,6.79,.82,3.62
CNX Realty,12-12-2013,176.2,178,175.3,176,-.85,-.48,46467428,221.14,29.21,.83,.9
CNX Consumption,12-12-2013,2539.15,2548.05,2530.25,2532.3,-17,-.67,46147513,1383.65,26.93,4.23,1.33
CNX Commodities,12-12-2013,2280.9,2286.85,2265.7,2268.2,-25.85,-1.13,68505880,1354.1,11.63,1.51,2.21
CNX Dividend Opportunities,12-12-2013,1588.85,1588.95,1573.55,1574.8,-19.75,-1.24,63482961,1173.44,10.68,1.92,3.45
CNX Infrastructure,12-12-2013,2445.5,2468.85,2427.35,2448.2,-12.9,-.52,115177227,1302.05,17.02,1.87,1.47
CNX PSE,12-12-2013,2603.3,2612.8,2578.15,2581.1,-33.45,-1.28,39868493,550.9,8.32,1.54,3.66
CNX Service Sector,12-12-2013,7691.35,7711.1,7663.7,7674.4,-49.5,-.64,83103316,3241.41,16.66,2.77,1.43
CNX Nifty Shariah,12-12-2013,-,-,-,1407.18,-18.2,-1.28,19065138,1090.06,18.81,3.35,1.3
CNX 500 Shariah,12-12-2013,-,-,-,1486.42,-14.3,-.95,65910406,1928.47,19.81,3.56,1.28
CNX Low Volatility,12-12-2013,-,-,-,4669.04,-25.02,-.53,37316595,1895.16,18.73,2.74,1.65
CNX Alpha Index,12-12-2013,-,-,-,4753.05,-4.71,-.1,52011916,2251.85,27.97,4.02,.65
CNX High Beta,12-12-2013,-,-,-,1294.33,-14.67,-1.12,216312416,3124.71,15.18,.74,2.26
CNX DEFTY,12-12-2013,-,-,-,3507.19,-56.53,-1.59,-,-,-,-,-
CNX 100 Equal Weight,12-12-2013,-,-,-,7192.17,-76.29,-1.05,215338668,6809.26,13.03,1.87,1.85
LIX 15,12-12-2013,2630.9,2635.6,2602.7,2605.7,-44.45,-1.68,75835368,2172.84,13.7,1.42,1.54
