Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,11-12-2013,6307.2,6326.6,6280.25,6307.9,-24.95,-.39,148196394,5672.66,18.73,3,1.48
CNX Nifty Junior,11-12-2013,12467.4,12480.85,12362.55,12409.25,-80.55,-.64,67692230,1777.81,15.14,2.22,1.45
CNX 100,11-12-2013,6193,6205.35,6163,6189.15,-26.9,-.43,215888624,7450.47,18.08,2.85,1.48
CNX 200,11-12-2013,3132.7,3138.55,3117.6,3130.75,-12.8,-.41,380396491,8867.76,18.01,2.63,1.51
CNX 500,11-12-2013,4857.7,4865.85,4835.65,4855.6,-18.2,-.37,482924059,9582.89,18.72,2.44,1.52
NIFTY Midcap 50,11-12-2013,2222.05,2225,2196.2,2211,-19.5,-.87,132293316,1396.47,12.17,1.26,1.75
CNX Midcap,11-12-2013,7788.35,7789.85,7722.7,7755.8,-45.1,-.58,154669912,1988.3,14.2,1.64,1.79
CNX Smallcap,11-12-2013,3220.05,3225.45,3204.3,3219.75,-6.55,-.2,107054680,516.93,42.66,.9,1.87
CNX Nifty Dividend,11-12-2013,-,-,-,83.54,0,-,-,-,-,-,-
CNX Auto,11-12-2013,5318,5330.1,5282.35,5293.85,-53.65,-1,26200597,819.52,28.08,4.5,1.23
CNX Bank,11-12-2013,11747.45,11877.75,11687.6,11784.35,-59.1,-.5,28285223,1800.74,13.61,2.03,1.56
CNX Energy,11-12-2013,7937.05,7939.7,7850,7907.75,-38.9,-.49,33714317,612.55,11.44,1.62,2.06
CNX Finance,11-12-2013,4833.55,4898.85,4821.95,4864.95,-5.1,-.1,29750216,1771.58,15.1,2.42,1.53
CNX FMCG,11-12-2013,16716.6,16858.45,16716.6,16829.15,105,.63,13295271,609.74,34.97,11.27,1.63
CNX IT,11-12-2013,9031.4,9045.45,8982.9,9028.2,-17.7,-.2,10799937,1053.71,22.4,6.31,1.14
CNX Media,11-12-2013,1731.05,1761.75,1728.05,1755.35,19.7,1.14,8908538,98.16,32.19,4.02,1.07
CNX Metal,11-12-2013,2451.05,2465.05,2429.85,2446.15,-14.3,-.58,38970587,848.56,15.27,1.28,1.96
CNX MNC,11-12-2013,5988.65,6010.35,5982,6001.15,10.8,.18,18999973,556.5,37.76,5.56,1.62
CNX Pharma,11-12-2013,7405.05,7428.75,7361.45,7386.95,-19.65,-.27,5151740,305.96,47.57,5.82,.68
CNX PSU Bank,11-12-2013,2600.65,2600.65,2535.25,2555.05,-56.3,-2.16,24023639,828.34,6.88,.83,3.58
CNX Realty,11-12-2013,177.4,177.4,175.4,176.85,-1.15,-.65,43854832,223.2,29.35,.83,.89
CNX Consumption,11-12-2013,2560.55,2565.6,2544.2,2549.3,-11.2,-.44,34508753,1357.56,27.11,4.26,1.32
CNX Commodities,11-12-2013,2302.15,2303.4,2283.45,2294.05,-11.65,-.51,76178168,1587.88,11.76,1.52,2.19
CNX Dividend Opportunities,11-12-2013,1597.4,1600.75,1588,1594.55,-6.6,-.41,76616218,1522.97,10.81,1.94,3.4
CNX Infrastructure,11-12-2013,2490.1,2490.1,2452.55,2461.1,-35.55,-1.42,100509302,1312.86,17.11,1.88,1.47
CNX PSE,11-12-2013,2629.55,2630.8,2599.75,2614.55,-23.8,-.9,49421150,725.62,8.42,1.56,3.61
CNX Service Sector,11-12-2013,7713.75,7757.55,7683.05,7723.9,-21.45,-.28,83019048,3676.93,16.76,2.79,1.42
CNX Nifty Shariah,11-12-2013,-,-,-,1425.37,-6.91,-.48,18793918,1293.93,19.06,3.39,1.28
CNX 500 Shariah,11-12-2013,-,-,-,1500.73,-5.79,-.38,70855477,2170.41,20,3.6,1.27
CNX Low Volatility,11-12-2013,-,-,-,4694.06,-10.6,-.23,51965655,2178.86,18.83,2.75,1.64
CNX Alpha Index,11-12-2013,-,-,-,4757.76,-5.27,-.11,47450375,2266.02,27.99,4.02,.65
CNX High Beta,11-12-2013,-,-,-,1309,-16.12,-1.22,226347620,3203.26,15.36,.75,2.23
CNX DEFTY,11-12-2013,-,-,-,3563.73,-21.37,-.6,-,-,-,-,-
CNX 100 Equal Weight,11-12-2013,-,-,-,7268.46,-56.4,-.77,215888624,7450.47,13.17,1.89,1.83
LIX 15,11-12-2013,2666.05,2668,2635.85,2650.15,-31.65,-1.18,71491546,2326.54,13.94,1.45,1.51
