Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,16-07-2015,8546.15,8616.1,8542.9,8608.05,84.25,.99,119637042,6544.15,23.86,3.55,1.41
CNX Nifty Junior,16-07-2015,20577.5,20781.65,20564.3,20761.9,255.5,1.25,55540427,2133.43,22.95,3.04,1.06
CNX 100,16-07-2015,8641.75,8714.2,8640.7,8706.7,88.65,1.03,175177469,8677.58,23.71,3.46,1.36
CNX 200,16-07-2015,4467.95,4504.9,4467.75,4501.25,45.9,1.03,371298981,11185.78,24.5,3.31,1.37
CNX 500,16-07-2015,7086,7142.2,7086,7136.8,71.15,1.01,554228745,13360.61,25.51,3.16,1.34
NIFTY Midcap 50,16-07-2015,3397.7,3424.55,3395.7,3422.35,36.5,1.08,115616280,1580.72,16.54,1.51,2.19
CNX Midcap,16-07-2015,13554,13692.05,13554,13680.9,167.55,1.24,160873966,3245.8,24.27,2.51,1.46
CNX Smallcap,16-07-2015,5624.25,5641.2,5614.8,5637.6,34.85,.62,128799196,1260.87,68.17,1.31,1.12
CNX Nifty Dividend,16-07-2015,-,-,-,63.19,0,-,-,-,-,-,-
CNX Auto,16-07-2015,8410.15,8446.25,8406.75,8434.55,31.35,.37,21275653,999.87,55.74,6.64,.86
CNX Bank,16-07-2015,18870.5,19195.4,18867.5,19168.05,351.8,1.87,59754376,2629.76,20.13,2.65,1.03
CNX Energy,16-07-2015,8867.3,8958.4,8867.3,8938.5,87.55,.99,19411536,775.07,14.48,1.61,1.91
CNX Finance,16-07-2015,7748.65,7886.35,7748.55,7870.8,141.55,1.83,50751656,2450.3,21.81,3.23,1.05
CNX FMCG,16-07-2015,20298.05,20511.1,20235.7,20445.8,194.35,.96,7365174,423.78,40.06,12.07,1.4
CNX IT,16-07-2015,11191.15,11218.75,11123.15,11191.6,41.35,.37,8500008,789.05,21,6.11,1.83
CNX Media,16-07-2015,2325.25,2336.8,2313,2332.4,22.85,.99,7526371,229.42,65.06,5.28,.76
