Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,23-07-2015,8643.95,8654.75,8573.8,8589.8,-43.7,-.51,136962516,7747.81,23.84,3.52,1.42
CNX Nifty Junior,23-07-2015,20860.65,20908.35,20747.85,20789.7,15.1,.07,55046866,2375.48,22.98,3.02,1.09
CNX 100,23-07-2015,8743.85,8753.3,8677.55,8692.95,-36.3,-.42,192009382,10123.29,23.7,3.43,1.37
CNX 200,23-07-2015,4517.25,4523.15,4484.85,4492,-16.15,-.36,423063237,13380.63,24.48,3.28,1.38
CNX 500,23-07-2015,7164.4,7172.7,7120,7129.35,-20.1,-.28,599919973,16073.55,25.51,3.14,1.35
NIFTY Midcap 50,23-07-2015,3450.35,3483.2,3445.55,3458.05,18.45,.54,157047555,2389.01,16.72,1.52,2.17
CNX Midcap,23-07-2015,13714.25,13756.6,13673.6,13687,23.2,.17,204366357,4277.47,24.28,2.5,1.46
CNX Smallcap,23-07-2015,5670.1,5693.1,5640.9,5661.3,22.35,.4,143050031,1489.71,68.45,1.32,1.12
CNX Nifty Dividend,23-07-2015,-,-,-,68.77,0,-,-,-,-,-,-
CNX Auto,23-07-2015,8561.15,8610.15,8522.85,8581.35,42.55,.5,36618325,1765.37,56.71,6.73,.85
CNX Bank,23-07-2015,18990.85,19091.45,18819.25,18865,-132,-.69,41291991,1521.39,19.92,2.63,1.04
CNX Energy,23-07-2015,9081.6,9149.35,9014.3,9045,-10.4,-.11,30895897,1095.96,14.66,1.63,1.88
CNX Finance,23-07-2015,7804.35,7835.25,7742.2,7765.9,-30.85,-.4,43162959,1841.06,21.52,3.14,1.08
CNX FMCG,23-07-2015,20340.1,20343.35,20178.05,20272.8,-37.4,-.18,8733949,464.1,39.72,11.92,1.42
CNX IT,23-07-2015,11640.65,11719.05,11537.7,11558.7,-85.05,-.73,11732414,1157.19,21.69,6.04,1.8
CNX Media,23-07-2015,2438.55,2438.55,2378.2,2386.25,-42.7,-1.76,21557523,384.63,66.56,5.4,.74
CNX Metal,23-07-2015,2182.65,2195.8,2173.8,2180.1,-9.75,-.45,34385023,624.88,12.08,1.08,4.58
CNX MNC,23-07-2015,10240.65,10249,10194.95,10205.25,-33.95,-.33,10356532,583.33,48.02,7.47,1
CNX Pharma,23-07-2015,12435.45,12435.6,12233.55,12275.4,-102.3,-.83,12236176,1657.39,54.57,8.76,.51
CNX PSU Bank,23-07-2015,3323.05,3355.25,3305.15,3332.75,12.6,.38,25714968,427.52,11.7,.98,1.79
CNX Realty,23-07-2015,174.95,175.95,173.55,174.2,.15,.09,46837217,196.78,27.28,.85,1.17
CNX Consumption,23-07-2015,3665.15,3665.15,3633.7,3641,-15.25,-.42,37140403,2066.08,31.08,5.61,1.02
CNX Commodities,23-07-2015,2695,2702,2679.7,2685.85,-6.4,-.24,70453472,2140.87,15.73,1.63,2.55
CNX Dividend Opportunities,23-07-2015,2060.95,2061.65,2042.4,2046.2,-9.8,-.48,87911003,2497.53,15.31,2.2,3
