Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,24-07-2015,8588.15,8589.15,8513.5,8521.55,-68.25,-.79,131344832,6942.22,23.65,3.48,1.43
CNX Nifty Junior,24-07-2015,20823.25,20864.7,20615.15,20636.7,-153,-.74,58132627,2574.55,22.81,2.98,1.11
CNX 100,24-07-2015,8693.7,8693.7,8616.95,8624.65,-68.3,-.79,189477459,9516.77,23.52,3.39,1.38
CNX 200,24-07-2015,4492.95,4492.95,4452.5,4456.8,-35.2,-.78,413910300,12032.28,24.29,3.24,1.35
CNX 500,24-07-2015,7131,7131.9,7068.6,7074.95,-54.4,-.76,585624545,15526.73,25.32,3.1,1.32
NIFTY Midcap 50,24-07-2015,3460.85,3476.3,3412.1,3419.45,-38.6,-1.12,162119455,1878.11,16.53,1.5,1.5
CNX Midcap,24-07-2015,13710.55,13742.75,13568.3,13584.55,-102.45,-.75,201794398,3663.39,24.1,2.46,1.19
CNX Smallcap,24-07-2015,5667.15,5683.35,5615.45,5622.65,-38.65,-.68,134154746,1703.97,67.99,1.31,1.14
CNX Nifty Dividend,24-07-2015,-,-,-,68.77,0,-,-,-,-,-,-
CNX Auto,24-07-2015,8567.95,8576.8,8457.6,8472.05,-109.3,-1.27,25188827,1211.16,55.99,6.39,.85
CNX Bank,24-07-2015,18832.45,18860.75,18613.55,18635.85,-229.15,-1.21,59850422,2291.52,19.68,2.59,1.06
CNX Energy,24-07-2015,9048.3,9054.3,8922.4,8936.75,-108.25,-1.2,22168029,827.11,14.48,1.6,1.91
CNX Finance,24-07-2015,7762.25,7774.55,7691.7,7699.4,-66.5,-.86,61371261,2540.81,21.33,3.11,1.09
CNX FMCG,24-07-2015,20296.7,20338,20187.4,20303.75,30.95,.15,7929249,633.18,39.78,11.82,1.42
CNX IT,24-07-2015,11568.85,11588.9,11452.25,11464.15,-94.55,-.82,9525365,880.71,21.51,5.99,1.81
CNX Media,24-07-2015,2406.7,2412.7,2352.75,2362.55,-23.7,-.99,21785829,969.96,65.9,5.35,.75
CNX Metal,24-07-2015,2174.35,2190.55,2148.55,2151.65,-28.45,-1.3,25608128,513.46,11.92,1.06,4.64
CNX MNC,24-07-2015,10216.45,10258.65,10171.2,10194.65,-10.6,-.1,7599270,687.07,47.97,7.41,1.02
CNX Pharma,24-07-2015,12298.4,12360.9,12180.8,12226.05,-49.35,-.4,10576244,1294.41,54.35,8.39,.43
CNX PSU Bank,24-07-2015,3321.9,3338.6,3264.55,3274.25,-58.5,-1.76,29930952,505.58,11.49,.96,1.83
CNX Realty,24-07-2015,174.55,174.55,171.05,171.55,-2.65,-1.52,49148623,237.98,26.86,.83,1.18
CNX Consumption,24-07-2015,3647.85,3651.3,3629.95,3638.5,-2.5,-.07,27862337,1592.58,31.06,5.45,1.01
CNX Commodities,24-07-2015,2683.65,2689.75,2659.75,2662.1,-23.75,-.88,50798094,1660.66,15.6,1.61,2.57
CNX Dividend Opportunities,24-07-2015,2046.3,2050.85,2039.3,2041.2,-5,-.24,78749791,1849.05,15.27,2.2,3
CNX Infrastructure,24-07-2015,3376.5,3377.25,3335.85,3341.15,-33.3,-.99,104593967,1069.7,22.03,2.32,1.07
CNX PSE,24-07-2015,3594.4,3605.75,3569.8,3573.1,-26.1,-.73,35553465,1087.81,13.72,2.04,3.38
CNX Service Sector,24-07-2015,11085.75,11092.15,11000.3,11010,-80.35,-.72,95380474,3998.6,20.36,3.24,1.4
CNX Nifty Shariah,24-07-2015,-,-,-,1928.61,-9.36,-.48,23168850,2141.69,21.57,3.09,1.31
CNX 500 Shariah,24-07-2015,-,-,-,2253.74,-13.37,-.59,97778558,5062.93,25.52,3.84,1.1
CNX Low Volatility,24-07-2015,-,-,-,7581.89,-39.59,-.52,56127069,4196.66,25.82,3.9,1.45
CNX Alpha Index,24-07-2015,-,-,-,9420.53,-50.34,-.53,46854243,3237.95,38.14,7.92,.69
CNX High Beta,24-07-2015,-,-,-,1575.19,-23.6,-1.48,261752155,3987.96,16.81,.71,1.65
CNX DEFTY,24-07-2015,-,-,-,4621.45,-50.01,-1.07,-,-,-,-,-
CNX 100 Equal Weight,24-07-2015,-,-,-,10753.22,-80.64,-.74,189477459,9516.77,20.05,2.31,1.46
LIX 15,24-07-2015,3584.4,3593.15,3531,3535.6,-50,-1.39,59242471,2319.66,20.69,1.94,1.26
CPSE,24-07-2015,2439.95,2453.3,2417.55,2421.65,-24.15,-.99,14819315,604.63,13.7,2.42,3.91
NV 20,24-07-2015,3885.7,3893,3829.55,3834.9,-50.7,-1.3,76669156,3522.11,17.08,2.63,2.07
LIX15 Midcap,24-07-2015,-,-,-,3140.26,-18.28,-.58,51995807,951.58,11.24,1.41,1.73
CNX Shariah25,24-07-2015,-,-,-,3389.15,-13.56,-.4,28405547,2485.65,29.43,5,1.13
India VIX,24-07-2015,15.52,15.93,12.07,15.46,-.06,-.4,-,-,-,-,-
NI15,24-07-2015,5262.85,5265.8,5223.25,5228.95,-29.75,-.57,17442612,2195.51,27.09,8.07,1.63
NIFTY TR 1X Inverse,24-07-2015,415.35,418.95,415.35,418.6,3.4,.82,-,-,-,-,-
NIFTY TR 2X Leverage,24-07-2015,4349.75,4349.75,4274.8,4282.3,-70,-1.61,-,-,-,-,-
NIFTY PR 1X Inverse,24-07-2015,448.2,452.05,448.2,451.65,3.65,.81,-,-,-,-,-
NIFTY PR 2x Leverage,24-07-2015,3738.75,3738.75,3674.3,3680.75,-60.2,-1.61,-,-,-,-,-
NSE Quality 30,24-07-2015,-,-,-,2134.32,-12.13,-.57,39818561,3207.99,32.71,7.43,1.65
NSE GSECBM Clean Price Index,24-07-2015,-,-,-,927.72,-1.7,-.18,-,-,-,-,-
GSEC10 NSE Index,24-07-2015,-,-,-,1396.1,-1.07,-.08,-,-,-,-,-
