Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,12-10-2015,8231.5,8244.5,8128.2,8143.6,-46.1,-0.56,205255913,7604.3,22.73,3.28,1.39
CNX Nifty Junior,12-10-2015,20022,20047.2,19875.2,19938.85,-5.45,-0.03,65979765,2015.89,22.21,2.9,1.6
CNX 100,12-10-2015,8335.9,8346.7,8238.7,8255.6,-39.55,-0.48,271235678,9620.19,22.65,3.22,1.43
CNX 200,12-10-2015,4311.25,4316.7,4263.3,4272.25,-18.6,-0.43,593144945,11608.03,23.49,3.05,1.39
CNX 500,12-10-2015,6861.4,6868.4,6788.9,6802.3,-27.1,-0.4,753034659,13307,24.25,2.91,1.37
NIFTY Midcap 50,12-10-2015,3307.95,3334.3,3280.85,3303.75,3.85,0.12,258007063,1498.59,18.99,1.29,2.29
CNX Midcap,12-10-2015,13299,13318.15,13212.45,13243.4,-12.1,-0.09,232143557,2609.39,26.25,2.23,1.47
CNX Smallcap,12-10-2015,5441.4,5457.8,5386.35,5418.15,0.15,0,205654094,1015.35,22.66,1.04,1.42
CNX Nifty Dividend,12-10-2015,-,-,-,82.23,0,-,-,-,-,-,-
CNX Auto,12-10-2015,8070.05,8120.9,8043,8062.6,11.4,0.14,35754190,1483.26,48.98,6.13,0.81
CNX Bank,12-10-2015,17642.6,17759.8,17546.95,17583.15,-7.1,-0.04,51852861,1486.42,18.39,2.44,1.12
CNX Energy,12-10-2015,7955.8,8020.9,7948.55,7968,31.7,0.4,18545682,517.61,11.88,1.43,1.9
CNX Finance,12-10-2015,7295.2,7314.8,7230.6,7243.65,-25,-0.34,31356481,1287.55,19.93,3.02,1.15
CNX FMCG,12-10-2015,20525.45,20666.15,20257.25,20349.5,-171.55,-0.84,7787758,426.14,39.2,11.7,1.42
CNX IT,12-10-2015,11972.1,12019.05,11571.75,11630.65,-176.9,-1.5,21238152,2445.63,21.82,6.28,2.27
CNX Media,12-10-2015,2423.3,2432.75,2401.85,2412.75,1.4,0.06,4611230,82.63,46.46,5.86,0.77
CNX Metal,12-10-2015,1856.95,1916.65,1855.45,1870.75,35.8,1.95,118004945,1410.15,11.97,0.7,3.67
CNX MNC,12-10-2015,9620.75,9621.45,9509.25,9538.3,-37.3,-0.39,51508847,1145.8,42.23,6.91,1.69
CNX Pharma,12-10-2015,13309.85,13335,13058.45,13111.65,-166.05,-1.25,7373435,781.66,76.41,8.38,0.41
CNX PSU Bank,12-10-2015,3156.4,3196.35,3127.55,3174.45,-7.65,-0.24,50377730,795.41,11.9,0.93,1.89
CNX Realty,12-10-2015,182.15,183.75,179.95,181.3,-0.9,-0.49,100905220,285.45,30.73,0.84,0.82
CNX Consumption,12-10-2015,3517.45,3527.15,3488.4,3499.3,-12.55,-0.36,32399129,1464.57,29.25,4.84,1.11
CNX Commodities,12-10-2015,2398.85,2419.45,2391.55,2398.7,12.8,0.54,144349759,2153.77,14.17,1.43,2.53
CNX Dividend Opportunities,12-10-2015,1920.55,1925.25,1907.5,1913.9,-6.25,-0.33,102334252,1709.88,13.97,1.95,2.91
CNX Infrastructure,12-10-2015,2957.1,2974.2,2945.3,2959,19.15,0.65,132622959,866.67,20.24,1.94,1.07
CNX PSE,12-10-2015,3136.05,3146.35,3121.25,3136.4,13,0.42,40090458,695.56,11.39,1.67,3.15
CNX Service Sector,12-10-2015,10742.45,10760.95,10563.85,10581.5,-82.8,-0.78,97144935,4532.18,19.59,3.18,1.43
CNX Nifty Shariah,12-10-2015,-,-,-,1839.13,-7.68,-0.42,26614659,1891.15,20.03,2.82,1.39
CNX 500 Shariah,12-10-2015,-,-,-,2169.04,-6.22,-0.29,92538559,3707.62,23.63,3.51,1.15
CNX Low Volatility,12-10-2015,-,-,-,7424.76,-42.27,-0.57,50868535,4554.25,24.85,3.75,1.73
CNX Alpha Index,12-10-2015,-,-,-,9341.8,-29.74,-0.32,38111325,1764.98,34.77,7.01,0.77
CNX High Beta,12-10-2015,-,-,-,1533.91,14.32,0.94,421597510,4219.69,18.34,0.65,1.64
CNX DEFTY,12-10-2015,-,-,-,4359.55,-20.68,-0.47,-,-,-,-,-
CNX 100 Equal Weight,12-10-2015,-,-,-,10370.78,6.29,0.06,271235678,9620.19,19.71,2.06,1.72
LIX 15,12-10-2015,3187.25,3205.2,3165,3175.3,1.6,0.05,95566074,2487.86,20.76,2.08,1.08
CPSE,12-10-2015,2136.4,2151.15,2127.35,2135.4,3,0.14,11136866,339.63,11.57,1.88,3.53
NV 20,12-10-2015,3654.4,3662.2,3596.95,3604,-22.85,-0.63,84825904,4177.34,15.84,2.38,2.04
LIX15 Midcap,12-10-2015,-,-,-,2950.67,11.74,0.4,100478536,602.7,10.28,1.36,2.09
CNX Shariah25,12-10-2015,-,-,-,3318.26,-15.59,-0.47,16357112,1786.06,27.93,4.68,1.1
India VIX,12-10-2015,18.925,19.985,17.185,19.12,0.2,1.04,-,-,-,-,-
NI15,12-10-2015,5431.15,5448.65,5309.6,5319.75,-72.1,-1.34,30284214,3504.98,27.67,8.16,1.59
NIFTY TR 1X Inverse,12-10-2015,435.4,440.85,434.75,440.05,2.7,0.62,-,-,-,-,-
NIFTY TR 2X Leverage,12-10-2015,3905.25,3916.65,3808.3,3822.2,-45.7,-1.18,-,-,-,-,-
NIFTY PR 1X Inverse,12-10-2015,470.3,476.25,469.6,475.4,2.95,0.62,-,-,-,-,-
NIFTY PR 2x Leverage,12-10-2015,3348.1,3357.85,3265,3276.95,-39.15,-1.18,-,-,-,-,-
NSE Quality 30,12-10-2015,-,-,-,2129.57,-18.43,-0.86,61084271,4522.29,33.11,7.42,1.53
GSEC10 NSE Index,12-10-2015,-,-,-,1446.26,-2.86,-0.2,-,-,-,-,-
GSECBM NSE Index,12-10-2015,-,-,-,1386.27,-2.91,-0.21,-,-,-,-,-
NSE GSECBM Clean Price Index,12-10-2015,-,-,-,943.54,-2.24,-0.24,-,-,-,-,-
