Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,19-10-2015,8262.55,8283.05,8239.2,8275.05,36.9,.45,128300205,6880.43,22.61,3.31,1.38
CNX Nifty Junior,19-10-2015,20039.75,20141.85,20020.3,20133,133.2,.67,58183967,2049.26,21.39,2.83,1.61
CNX 100,19-10-2015,8363.45,8385.55,8343.25,8380.35,40.25,.48,186484172,8929.69,22.41,3.22,1.42
CNX 200,19-10-2015,4328,4340.05,4317.75,4337.45,22.25,.52,492994620,11394.54,23.41,3.08,1.38
CNX 500,19-10-2015,6891.05,6911.5,6876,6907.7,36.85,.54,626866060,13197.26,24.2,2.94,1.36
NIFTY Midcap 50,19-10-2015,3374.65,3389.7,3361.6,3385.1,17.9,.53,231070455,1785.37,19.02,1.3,2.32
CNX Midcap,19-10-2015,13381,13450.05,13361.8,13439.7,107.6,.81,168922079,2982.95,26.41,2.27,1.46
CNX Smallcap,19-10-2015,5515.25,5565.7,5509,5562.2,57.6,1.05,238126472,1234.83,23.26,1.07,1.39
CNX Nifty Dividend,19-10-2015,-,-,-,89.13,0,-,-,-,-,-,-
CNX Auto,19-10-2015,8269,8269,8205,8245.55,-21.1,-.26,22257886,1131.22,50.09,6.27,.79
CNX Bank,19-10-2015,17911.65,17954.9,17817.95,17855.05,-57.8,-.32,33082057,1094.46,18.69,2.48,1.1
CNX Energy,19-10-2015,8228.05,8305,8228.05,8289.15,176.65,2.18,21167860,1145.08,12.36,1.49,1.83
CNX Finance,19-10-2015,7401,7401,7350.2,7377,-10.35,-.14,32495855,1482.5,20.3,3.08,1.13
CNX FMCG,19-10-2015,20436,20650.7,20324.85,20623.85,188.95,.92,13054477,773.3,39.76,11.86,1.4
CNX IT,19-10-2015,11360.4,11469.2,11305.85,11432.15,94.35,.83,13238516,1417.84,20.06,6.18,2.31
CNX Media,19-10-2015,2490.2,2539.55,2478.3,2531.6,34.8,1.39,10154973,179.66,48.75,6.15,.74
CNX Metal,19-10-2015,1882.1,1893.8,1858.5,1864.3,-15.2,-.81,31409191,471.62,11.92,.69,3.68
CNX MNC,19-10-2015,9603.85,9657.05,9568,9644.85,64.05,.67,18251278,879.86,42.76,6.99,1.68
CNX Pharma,19-10-2015,13221.7,13425.15,13190.85,13413.65,210.1,1.59,8277244,866.42,78.17,7.21,.46
CNX PSU Bank,19-10-2015,3275.4,3281.15,3238.7,3250.4,-9.7,-.3,42186063,592.04,12.23,.95,1.84
CNX Realty,19-10-2015,183.4,188.15,182.5,187.6,4.95,2.71,86054494,342.49,31.81,.87,.79
CNX Consumption,19-10-2015,3538.75,3562.3,3521.9,3559.25,26.25,.74,40486070,1908.18,29.76,4.92,1.09
CNX Commodities,19-10-2015,2443.35,2450.1,2431.7,2436.8,5.1,.21,62439598,2095.74,14.4,1.45,2.49
CNX Dividend Opportunities,19-10-2015,1934.05,1939.15,1926.3,1937.75,6.6,.34,156331796,2012.97,14.12,1.97,2.87
CNX Infrastructure,19-10-2015,3017.1,3017.1,2994.15,3008.2,-1.35,-.04,70775643,958.02,20.57,1.97,1.05
CNX PSE,19-10-2015,3188.25,3189.1,3168.4,3179.4,-2.75,-.09,93331251,839.01,11.55,1.69,3.11
CNX Service Sector,19-10-2015,10651.45,10668.45,10595.7,10658.4,33.25,.31,78994719,3556.4,19.11,3.2,1.42
CNX Nifty Shariah,19-10-2015,-,-,-,1876.03,25.24,1.36,33814834,2927.46,19.66,2.75,1.48
CNX 500 Shariah,19-10-2015,-,-,-,2207.61,24.14,1.11,105477129,5106.48,22.84,3.37,1.22
CNX Low Volatility,19-10-2015,-,-,-,7503.07,54.03,.73,61651680,5071.83,25.67,4.31,1.76
CNX Alpha Index,19-10-2015,-,-,-,9517.23,82.95,.88,57935955,2008.75,44.99,5.8,.85
CNX High Beta,19-10-2015,-,-,-,1582.95,10.29,.65,295424463,3191.95,18.31,.74,1.59
CNX DEFTY,19-10-2015,-,-,-,4423.63,30,.68,-,-,-,-,-
CNX 100 Equal Weight,19-10-2015,-,-,-,10488.15,35.02,.33,186484172,8929.69,19.67,2.13,1.72
LIX 15,19-10-2015,3257.65,3263.25,3239.55,3257.4,-5.65,-.17,55864972,2073.21,21.29,2.13,1.06
CPSE,19-10-2015,2148.4,2148.4,2123.7,2131.1,-8.95,-.42,9544289,300.8,11.55,1.88,3.54
NV 20,19-10-2015,3628.55,3646.7,3624.8,3642.25,31.2,.86,59320758,3367.45,15.57,2.41,2.02
