Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,01-10-2015,7992.05,8008.25,7930.65,7950.9,2,.03,161809883,8896.78,22.21,3.2,1.43
CNX Nifty Junior,01-10-2015,19765.1,19808.25,19629.5,19752.4,142.65,.73,90486953,2657.34,22,2.87,1.62
CNX 100,01-10-2015,8115.1,8128,8059.15,8079.25,11.25,.14,252296836,11554.12,22.18,3.15,1.46
CNX 200,01-10-2015,4198.9,4205.6,4169.85,4179.25,5.2,.12,486672393,13962.55,22.99,2.98,1.42
CNX 500,01-10-2015,6685.65,6694.1,6640.8,6654.5,8.4,.13,631634015,15593.29,23.72,2.85,1.4
NIFTY Midcap 50,01-10-2015,3228.7,3236.7,3188.55,3201.2,-.15,0,181992043,1815.6,18.4,1.26,2.32
CNX Midcap,01-10-2015,13082.65,13100.7,12978.65,12998.7,14.2,.11,223558478,3298.87,25.75,2.19,1.48
CNX Smallcap,01-10-2015,5280.4,5288.7,5231.8,5243.45,10.1,.19,138212577,1064.68,21.89,1.01,1.45
CNX Nifty Dividend,01-10-2015,-,-,-,82.23,0,-,-,-,-,-,-
CNX Auto,01-10-2015,7816.75,7816.75,7699.75,7731.55,-28.05,-.36,39109030,1820.72,46.97,5.88,.84
CNX Bank,01-10-2015,17362.95,17390.6,17111.65,17150.2,-66.1,-.38,47938874,1672.66,17.99,2.38,1.15
CNX Energy,01-10-2015,7708,7708,7623.9,7648.55,7.65,.1,16679824,587.42,11.4,1.37,1.98
CNX Finance,01-10-2015,7118,7118,6980.7,6996.15,-51.95,-.74,44070265,1902.58,19.24,2.92,1.19
CNX FMCG,01-10-2015,19970.5,20184.85,19953.45,19998.35,41.7,.21,9927098,520.91,38.51,11.52,1.44
CNX IT,01-10-2015,11877.85,11998.7,11769.5,11867.85,-164.25,-1.37,26288267,2590.68,22.3,6.43,2.23
CNX Media,01-10-2015,2390.3,2420.5,2356.6,2412.6,29.8,1.25,8467428,182.95,46.46,5.91,.73
CNX Metal,01-10-2015,1673.25,1673.25,1644.8,1650.8,-7,-.42,30424154,408.54,10.56,.61,4.14
CNX MNC,01-10-2015,9638.15,9659.65,9540.8,9552.5,-27.65,-.29,15946341,1011.67,42.29,6.92,1.69
CNX Pharma,01-10-2015,13050.15,13183.05,13042.1,13140.85,222.1,1.72,11534832,1453.99,76.57,8.4,.4
