Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,13-10-2015,8121.95,8150.25,8088.6,8131.7,-11.9,-.15,150431773,6877.36,22.25,3.28,1.4
CNX Nifty Junior,13-10-2015,19991,19992.1,19783.65,19899.7,-39.15,-.2,69771734,2226.82,22.16,2.89,1.61
CNX 100,13-10-2015,8240.65,8263.85,8199.3,8242.85,-12.75,-.15,220203507,9104.18,22.24,3.21,1.43
CNX 200,13-10-2015,4266.05,4277.55,4244.5,4267.1,-5.15,-.12,493905249,11108.68,23.1,3.04,1.4
CNX 500,13-10-2015,6794.55,6809.9,6762.5,6797.55,-4.75,-.07,666807452,12812.89,23.88,2.91,1.37
NIFTY Midcap 50,13-10-2015,3310.75,3327.25,3296,3321.65,17.9,.54,225826124,1648.43,19.09,1.3,2.28
CNX Midcap,13-10-2015,13269.35,13274.75,13170.5,13245.4,2,.02,213568066,2844.61,26.25,2.24,1.47
CNX Smallcap,13-10-2015,5422.25,5458.4,5416.6,5449.35,31.2,.58,178456155,1048.5,22.79,1.04,1.41
CNX Nifty Dividend,13-10-2015,-,-,-,82.23,0,-,-,-,-,-,-
CNX Auto,13-10-2015,8059.9,8093.35,8027.3,8078.2,15.6,.19,31603215,1412.64,49.04,6.14,.81
CNX Bank,13-10-2015,17530.55,17632.25,17473.7,17554.85,-28.3,-.16,42876621,1378.63,18.36,2.44,1.12
CNX Energy,13-10-2015,7932.25,7982.3,7892.55,7941.3,-26.7,-.34,14650228,529.19,11.84,1.43,1.91
CNX Finance,13-10-2015,7225.15,7269.55,7208.7,7249.95,6.3,.09,39784058,1599.97,19.95,3.02,1.15
CNX FMCG,13-10-2015,20358.9,20482.2,20297.3,20376.4,26.9,.13,10080134,491.82,39.25,11.72,1.41
CNX IT,13-10-2015,11595.85,11603.9,11452.3,11522.6,-108.05,-.93,16373500,2106.96,20.37,6.22,2.3
CNX Media,13-10-2015,2420.5,2426.55,2397.75,2416.3,3.55,.15,4703327,111.84,46.53,5.87,.77
CNX Metal,13-10-2015,1842.75,1862.8,1838.1,1860.2,-10.55,-.56,67360841,807.99,11.9,.69,3.69
CNX MNC,13-10-2015,9555.45,9555.45,9468.1,9513.25,-25.05,-.26,24931718,811.74,42.12,6.89,1.7
CNX Pharma,13-10-2015,13128.2,13169.9,13026.9,13115.4,3.75,.03,7288388,792.29,76.43,8.38,.41
CNX PSU Bank,13-10-2015,3165.6,3205.35,3139.75,3163,-11.45,-.36,36442270,605.18,11.86,.93,1.89
CNX Realty,13-10-2015,181.45,183.95,181.25,183.25,1.95,1.08,68532519,272.03,31.06,.85,.81
CNX Consumption,13-10-2015,3504.1,3510.6,3483.2,3500.95,1.65,.05,36027326,1602.82,29.26,4.84,1.11
CNX Commodities,13-10-2015,2387.7,2401.2,2386.5,2398.65,-.05,0,87970070,1668.88,14.17,1.43,2.53
CNX Dividend Opportunities,13-10-2015,1912.5,1919.4,1908.2,1915.3,1.4,.07,100425636,1617.16,13.98,1.95,2.91
CNX Infrastructure,13-10-2015,2966.3,2976.55,2936.3,2953.4,-5.6,-.19,118532126,930.56,20.2,1.94,1.07
CNX PSE,13-10-2015,3133.2,3146.85,3120.8,3133.45,-2.95,-.09,55701548,807.4,11.38,1.67,3.16
CNX Service Sector,13-10-2015,10551.55,10576.25,10483.55,10539.45,-42.05,-.4,85400841,4150.18,18.94,3.16,1.43
CNX Nifty Shariah,13-10-2015,-,-,-,1844.75,5.62,.31,24869630,2353.42,20.09,2.83,1.39
CNX 500 Shariah,13-10-2015,-,-,-,2171.74,2.7,.12,98129701,4323.57,23.65,3.51,1.15
CNX Low Volatility,13-10-2015,-,-,-,7416,-8.75,-.12,46292248,4322.16,24.63,3.74,1.74
CNX Alpha Index,13-10-2015,-,-,-,9333.35,-8.46,-.09,43748391,1956.56,34.73,7.01,.77
CNX High Beta,13-10-2015,-,-,-,1549.7,15.79,1.03,345157113,3813.56,18.53,.66,1.62
CNX DEFTY,13-10-2015,-,-,-,4333.39,-26.15,-.6,-,-,-,-,-
CNX 100 Equal Weight,13-10-2015,-,-,-,10358.94,-11.84,-.11,220203507,9104.18,19.65,2.06,1.72
LIX 15,13-10-2015,3163,3178.25,3152.9,3172.15,-3.15,-.1,80335110,2448.26,20.74,2.07,1.08
CPSE,13-10-2015,2125.05,2134.95,2107.9,2119.6,-15.8,-.74,12732085,382.62,11.49,1.87,3.56
