Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,15-10-2015,8134.35,8190.55,8129.8,8179.5,71.6,.88,172429864,7625.17,22.35,3.3,1.39
CNX Nifty Junior,15-10-2015,20017.7,20037.65,19938.4,19961.35,42.9,.22,55347468,1969.11,22.23,2.9,1.6
CNX 100,15-10-2015,8252.95,8299.35,8252.95,8287.6,63.75,.78,227777332,9594.28,22.33,3.23,1.42
CNX 200,15-10-2015,4274.1,4295.55,4274.1,4289.45,31.05,.73,531175125,12148.51,23.19,3.06,1.39
CNX 500,15-10-2015,6810.75,6842.4,6810.75,6834.05,48,.71,701170659,14030.47,23.97,2.92,1.36
NIFTY Midcap 50,15-10-2015,3338.1,3353.55,3337.1,3348.15,27.55,.83,189080890,1424.07,19.24,1.31,2.26
CNX Midcap,15-10-2015,13285.35,13304.85,13247.05,13266.3,40.4,.31,229642038,3093.38,26.3,2.24,1.46
CNX Smallcap,15-10-2015,5487.75,5514.1,5484.2,5493.4,34.3,.63,186256424,1109.37,22.98,1.05,1.4
CNX Nifty Dividend,15-10-2015,-,-,-,82.23,0,-,-,-,-,-,-
CNX Auto,15-10-2015,8049.65,8200.25,8049.65,8193.4,182.85,2.28,40262510,1854.98,49.77,6.23,.8
CNX Bank,15-10-2015,17604.45,17752.7,17582.85,17686.1,142.85,.81,45583753,1558.44,18.5,2.46,1.11
CNX Energy,15-10-2015,8004.5,8046.85,7993.05,8035.7,73.95,.93,17424354,666.16,11.98,1.44,1.89
CNX Finance,15-10-2015,7281.25,7332.15,7274.45,7299.9,39.65,.55,36132069,1479.41,20.09,3.05,1.14
CNX FMCG,15-10-2015,20302.6,20533.6,20302.6,20468.15,123.9,.61,13583313,739.66,39.43,11.77,1.41
CNX IT,15-10-2015,11407.55,11411.4,11310.45,11338.35,-24.55,-.22,11632842,1299.51,19.91,6.12,2.33
CNX Media,15-10-2015,2369.25,2491.3,2369.25,2477.45,122.5,5.2,18378433,512.82,47.7,6.02,.75
CNX Metal,15-10-2015,1875.2,1895.7,1865.5,1886.3,22.95,1.23,52337714,731.77,12.07,.7,3.64
CNX MNC,15-10-2015,9490.75,9544.35,9472.9,9537.6,53.3,.56,22985693,1122.61,42.22,6.91,1.69
CNX Pharma,15-10-2015,13215.4,13261.1,13138.7,13168.6,7.95,.06,8260957,903.79,76.74,8.42,.4
CNX PSU Bank,15-10-2015,3175.15,3220.8,3174.6,3217.1,63.9,2.03,37290241,660.35,12.06,.94,1.86
CNX Realty,15-10-2015,184.8,186.6,184.55,185.25,1.85,1.01,63347619,226.81,31.41,.86,.8
CNX Consumption,15-10-2015,3497.05,3523.6,3495.35,3517.7,27.15,.78,47451460,2435.7,29.4,4.86,1.1
CNX Commodities,15-10-2015,2405.65,2421.5,2399.7,2416.85,23.75,.99,77700207,1747.31,14.28,1.44,2.51
CNX Dividend Opportunities,15-10-2015,1906.7,1925.4,1905.75,1923.3,22.05,1.16,98456055,1994.87,14.04,1.96,2.89
CNX Infrastructure,15-10-2015,2959.15,2982.1,2955.85,2978.45,35.15,1.19,92646339,972.45,20.37,1.95,1.07
CNX PSE,15-10-2015,3130.7,3169.6,3127.45,3164.85,49.8,1.6,49489902,817.88,11.49,1.69,3.12
CNX Service Sector,15-10-2015,10536.15,10589.65,10534.75,10556.4,55.75,.53,91744430,3984.14,18.93,3.17,1.43
CNX Nifty Shariah,15-10-2015,-,-,-,1842.49,12.07,.66,33442985,2678.91,19.98,2.82,1.39
CNX 500 Shariah,15-10-2015,-,-,-,2174.61,11.45,.53,94621871,4553.73,23.61,3.52,1.15
CNX Low Volatility,15-10-2015,-,-,-,7417.22,15.9,.21,62528405,4387.35,24.62,3.74,1.73
CNX Alpha Index,15-10-2015,-,-,-,9416.07,16.44,.17,37860284,1920.51,35.04,7.07,.77
CNX High Beta,15-10-2015,-,-,-,1569.32,23.04,1.49,308247454,4025.76,18.76,.67,1.6
CNX DEFTY,15-10-2015,-,-,-,4372.13,57.45,1.33,-,-,-,-,-
CNX 100 Equal Weight,15-10-2015,-,-,-,10412.81,80.52,.78,227777332,9594.28,19.75,2.07,1.71
LIX 15,15-10-2015,3183.45,3245.3,3183.45,3241.6,73.3,2.31,85231967,2886.86,21.19,2.12,1.06
CPSE,15-10-2015,2118,2141.6,2112.55,2138.55,30.65,1.45,10892637,346.62,11.59,1.88,3.53
NV 20,15-10-2015,3574.8,3589.3,3572.65,3585.9,22,.62,67132881,3172.92,15.32,2.37,2.06
LIX15 Midcap,15-10-2015,-,-,-,2945.86,26.26,.9,62279595,525.59,10.26,1.36,2.1
CNX Shariah25,15-10-2015,-,-,-,3320.35,16.72,.51,23141203,2449.15,27.84,4.68,1.1
India VIX,15-10-2015,17.72,17.72,14.855,17.17,-.55,-3.1,-,-,-,-,-
NI15,15-10-2015,5280.05,5312.9,5280.05,5300.65,26.7,.51,24910623,2749.37,26.22,8.13,1.6
NIFTY TR 1X Inverse,15-10-2015,440.8,441,437.8,438.35,-3.8,-.86,-,-,-,-,-
NIFTY TR 2X Leverage,15-10-2015,3811.3,3863.25,3808.4,3853.45,66.15,1.75,-,-,-,-,-
NIFTY PR 1X Inverse,15-10-2015,476.2,476.35,472.9,473.5,-4.15,-.87,-,-,-,-,-
NIFTY PR 2x Leverage,15-10-2015,3267.55,3312.1,3265.1,3303.7,56.7,1.75,-,-,-,-,-
NSE Quality 30,15-10-2015,-,-,-,2133.12,21.76,1.03,63128038,4161.79,31.88,7.43,1.53
GSEC10 NSE Index,15-10-2015,-,-,-,1448.66,.5,.03,-,-,-,-,-
GSECBM NSE Index,15-10-2015,-,-,-,1390,.72,.05,-,-,-,-,-
NSE GSECBM Clean Price Index,15-10-2015,-,-,-,945.55,.31,.03,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,15-10-2015,-,-,-,1499.56,.92,.06,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,15-10-2015,-,-,-,1501.79,1.06,.07,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,15-10-2015,-,-,-,1583.15,1.33,.08,-,-,-,-,-
Nifty Composite G-sec Index,15-10-2015,-,-,-,1486.6,.79,.05,-,-,-,-,-
