Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,09-10-2015,8186.35,8232.2,8139.65,8189.7,60.35,.74,205859184,7960.62,22.88,3.3,1.39
CNX Nifty Junior,09-10-2015,20064.85,20121.15,19877.45,19944.3,-11.45,-.06,63326094,2211.99,22.21,2.9,1.6
CNX 100,09-10-2015,8300.35,8340.05,8249.1,8295.15,50.55,.61,269185278,10172.61,22.77,3.23,1.42
CNX 200,09-10-2015,4296.2,4315.5,4267.85,4290.85,23.95,.56,568967264,12604.74,23.6,3.06,1.39
CNX 500,09-10-2015,6840.1,6869.7,6795.7,6829.4,35.6,.52,767939114,14637.91,24.35,2.92,1.37
NIFTY Midcap 50,09-10-2015,3318.85,3339.55,3284.25,3299.9,4.25,.13,176900957,1508.44,18.96,1.29,2.3
CNX Midcap,09-10-2015,13354.35,13394.4,13218.05,13255.5,-10.65,-.08,243528167,2958.89,26.26,2.24,1.47
CNX Smallcap,09-10-2015,5464.9,5491.6,5398.15,5418,-1.9,-.04,183161993,1181.52,22.66,1.04,1.42
CNX Nifty Dividend,09-10-2015,-,-,-,82.23,0,-,-,-,-,-,-
CNX Auto,09-10-2015,8074,8108.8,8013.85,8051.2,29.45,.37,32405633,1529.62,48.91,6.12,.81
CNX Bank,09-10-2015,17640.4,17749.55,17498.45,17590.25,115.95,.66,56206754,2061.15,18.45,2.44,1.12
CNX Energy,09-10-2015,7975.75,8033.05,7887.4,7936.3,10.15,.13,19187949,655.32,11.83,1.43,1.91
CNX Finance,09-10-2015,7269.5,7316.4,7218.45,7268.65,61.25,.85,46202610,1912,19.99,3.03,1.15
CNX FMCG,09-10-2015,20535.4,20670.5,20452.25,20521.05,68.25,.33,8365120,437.04,39.52,11.8,1.4
CNX IT,09-10-2015,11734.3,11827.5,11676.15,11807.55,137.85,1.18,15125896,1633.48,22.18,6.4,2.24
CNX Media,09-10-2015,2430.9,2430.9,2403.45,2411.35,10.3,.43,5157538,111.44,46.43,5.86,.77
CNX Metal,09-10-2015,1814.25,1844.85,1814.25,1834.95,38.35,2.13,104299660,1235.73,11.74,.68,3.74
CNX MNC,09-10-2015,9668.3,9706,9562.1,9575.6,-40.75,-.42,58471634,1253.45,42.39,6.94,1.69
CNX Pharma,09-10-2015,13299.5,13333.6,13197.4,13277.7,64.85,.49,9982107,988.6,77.37,8.48,.4
CNX PSU Bank,09-10-2015,3225.3,3247.1,3155.3,3182.1,-12.2,-.38,41938002,712.96,11.93,.93,1.88
CNX Realty,09-10-2015,184.3,185.35,181.5,182.2,.1,.05,72851523,404.58,30.89,.84,.81
CNX Consumption,09-10-2015,3528.9,3542.1,3503.5,3511.85,2.4,.07,35084457,1754.88,29.35,4.86,1.1
CNX Commodities,09-10-2015,2394.2,2408.4,2378.05,2385.9,7.45,.31,125485187,2221.33,14.07,1.41,2.52
CNX Dividend Opportunities,09-10-2015,1935.25,1942.95,1914.25,1920.15,-1.3,-.07,98340106,1715.98,14.03,1.96,2.9
CNX Infrastructure,09-10-2015,2948.85,2964.2,2928.9,2939.85,12.6,.43,85220689,941.36,20.11,1.93,1.08
CNX PSE,09-10-2015,3152.55,3157.5,3114.6,3123.4,-7.4,-.24,44680305,813.14,11.34,1.66,3.17
CNX Service Sector,09-10-2015,10639.85,10701.75,10580.05,10664.3,99.8,.94,99437651,4568.13,19.76,3.2,1.42
CNX Nifty Shariah,09-10-2015,-,-,-,1846.81,-.15,-.01,31378369,2238.53,20.11,2.83,1.39
CNX 500 Shariah,09-10-2015,-,-,-,2175.26,-.46,-.02,102120829,4189.46,23.69,3.52,1.15
CNX Low Volatility,09-10-2015,-,-,-,7467.03,12.04,.16,54308766,4352.29,25.02,3.77,1.72
CNX Alpha Index,09-10-2015,-,-,-,9371.55,-20,-.21,37613362,2007.9,34.85,7.03,.77
CNX High Beta,09-10-2015,-,-,-,1519.58,2.41,.16,332463988,4382.85,18.16,.65,1.66
CNX DEFTY,09-10-2015,-,-,-,4380.23,57.1,1.32,-,-,-,-,-
CNX 100 Equal Weight,09-10-2015,-,-,-,10364.49,25.67,.25,269185278,10172.61,19.71,2.06,1.72
LIX 15,09-10-2015,3171.35,3190.85,3150.1,3173.7,24.5,.78,83576462,2804.23,20.74,2.07,1.08
CPSE,09-10-2015,2150.8,2156.45,2127.2,2132.4,-2.7,-.13,14135090,437.61,11.56,1.88,3.54
NV 20,09-10-2015,3618.85,3650.75,3600.3,3626.85,33.25,.93,82085877,3725.59,15.98,2.41,2.03
LIX15 Midcap,09-10-2015,-,-,-,2938.93,-7.36,-.25,58792288,579.38,10.23,1.36,2.1
CNX Shariah25,09-10-2015,-,-,-,3333.86,-3.69,-.11,18198260,1998.65,28.16,4.75,1.1
India VIX,09-10-2015,19.5625,19.685,17.685,18.93,-.64,-3.26,-,-,-,-,-
NI15,09-10-2015,5382.8,5409.15,5359.55,5391.85,41.05,.77,25162052,2854.65,27.93,8.24,1.59
NIFTY TR 1X Inverse,09-10-2015,437.55,440,435.15,437.35,-3.2,-.73,-,-,-,-,-
NIFTY TR 2X Leverage,09-10-2015,3864.75,3906.4,3822,3867.9,55.9,1.47,-,-,-,-,-
NIFTY PR 1X Inverse,09-10-2015,472.65,475.35,470.05,472.45,-3.45,-.72,-,-,-,-,-
NIFTY PR 2x Leverage,09-10-2015,3313.4,3349.1,3276.75,3316.1,47.9,1.47,-,-,-,-,-
NSE Quality 30,09-10-2015,-,-,-,2148,9.41,.44,53878270,3785.33,33.16,7.48,1.53
GSEC10 NSE Index,09-10-2015,-,-,-,1448.49,.59,.04,-,-,-,-,-
GSECBM NSE Index,09-10-2015,-,-,-,1388.61,-.52,-.04,-,-,-,-,-
NSE GSECBM Clean Price Index,09-10-2015,-,-,-,945.78,-.56,-.06,-,-,-,-,-
