Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,01-04-2014,6729.5,6732.25,6675.45,6721.05,16.85,.25,147136671,7174.14,18.91,3.24,1.37
CNX Nifty Junior,01-04-2014,13529.3,13529.3,13328.25,13423.2,-45.85,-.34,84450097,2000.44,17.22,2.31,1.45
CNX 100,01-04-2014,6622.6,6622.6,6563.4,6608.15,11.1,.17,231586768,9174.58,18.66,3.07,1.38
CNX 200,01-04-2014,3366.25,3366.25,3336.15,3358.25,4.5,.13,517599704,11144.54,18.49,2.86,1.4
CNX 500,01-04-2014,5244.15,5244.15,5199.4,5232.85,8,.15,691765960,12730.2,19.01,2.64,1.42
NIFTY Midcap 50,01-04-2014,2475.1,2477.25,2434.8,2452.65,-12.5,-.51,206854474,1917.49,12.83,1.35,1.79
CNX Midcap,01-04-2014,8639.5,8639.5,8541.55,8587.3,-25.15,-.29,239152426,2542.7,14.25,1.94,1.65
CNX Smallcap,01-04-2014,3712.95,3719.95,3680.25,3706.6,13.65,.37,158055582,1121.58,166.2,.98,1.8
CNX Nifty Dividend,01-04-2014,-,-,-,0,0,-,-,-,-,-,-
CNX Auto,01-04-2014,5838.55,5841.05,5775.75,5813.15,9.95,.17,27349380,591.22,26.59,4.87,1.12
CNX Bank,01-04-2014,12806.15,12806.15,12509.95,12588.5,-153.55,-1.21,34822334,2441.1,14.14,2.21,1.42
CNX Energy,01-04-2014,8369.75,8436.55,8347.85,8426.1,96.65,1.16,34539735,926.93,12.86,1.75,1.92
CNX Finance,01-04-2014,5293.15,5293.15,5186.05,5228.65,-45,-.85,43259922,2382.9,15.57,2.61,1.41
CNX FMCG,01-04-2014,18119.2,18131.25,17856.45,18102.3,17.05,.09,17785635,641.18,36.08,12.41,1.5
CNX IT,01-04-2014,9331.5,9458.4,9324.65,9439.75,141.75,1.52,14348670,1407.95,21.59,6.71,1.07
CNX Media,01-04-2014,1814.5,1822.65,1801.45,1817.75,24.5,1.37,16908296,167.78,35.14,3.89,.87
CNX Metal,01-04-2014,2531.95,2534.35,2471.05,2529,8.35,.33,50508953,1052.89,13.15,1.29,1.93
CNX MNC,01-04-2014,6455,6456.1,6381.35,6418.8,-34.2,-.53,16053001,525.8,35.56,6.25,1.44
CNX Pharma,01-04-2014,7659.8,7681.2,7625.8,7661.5,31.1,.41,6045771,438.47,45.19,6.07,.67
CNX PSU Bank,01-04-2014,2757.2,2759.45,2672.8,2714.05,-24.6,-.9,30207210,1181.78,8.72,.98,3.05
CNX Realty,01-04-2014,189.55,190,185.35,187.35,-1.7,-.9,106226171,406.06,39.79,.96,.99
CNX Consumption,01-04-2014,2664.25,2664.25,2638.7,2655.4,-2.1,-.08,34430086,1362.86,27.33,4.47,1.23
CNX Commodities,01-04-2014,2419.95,2426.1,2391.45,2423.45,11.25,.47,95362005,2199.07,12.62,1.62,2.07
CNX Dividend Opportunities,01-04-2014,1716.3,1716.85,1693.85,1705.95,-4.8,-.28,92379127,1916.86,11.28,1.99,3.23
CNX Infrastructure,01-04-2014,2623.8,2629.65,2589.35,2619.4,4.35,.17,112390105,1250.15,18.44,2.03,1.38
CNX PSE,01-04-2014,2854.15,2858.9,2838.1,2853.4,10.85,.38,59020781,790.14,9.67,1.69,3.31
CNX Service Sector,01-04-2014,8133.5,8137.7,8057.35,8109.1,9,.11,92411951,4594.92,16.94,2.98,1.34
CNX Nifty Shariah,01-04-2014,-,-,-,1527.04,9.23,.61,21736434,1657.25,19.56,3.61,1.2
CNX 500 Shariah,01-04-2014,-,-,-,1631.66,7.96,.49,81170493,2968.92,20.77,3.87,1.14
CNX Low Volatility,01-04-2014,-,-,-,5021.63,-3.42,-.07,52755052,2751.23,20.36,3.24,1.42
CNX Alpha Index,01-04-2014,-,-,-,5271.06,11.15,.21,50027325,2531.57,22.87,4.23,.68
CNX High Beta,01-04-2014,-,-,-,1400.38,-7.68,-.55,326671259,4472.26,16.03,.87,2.19
CNX DEFTY,01-04-2014,-,-,-,3874.96,9.71,.25,-,-,-,-,-
CNX 100 Equal Weight,01-04-2014,-,-,-,7855.97,-8.27,-.11,231586768,9174.58,15.98,2.25,1.64
LIX 15,01-04-2014,2851.3,2851.3,2813.2,2840.55,7.35,.26,75926935,3009.36,16.29,1.79,1.1
CPSE,01-04-2014,1982.3,1984.25,1960.45,1973.7,-1.65,-.08,12581521,350.43,10.98,2.02,3.36
NV 20,01-04-2014,-,-,-,3082.03,12.16,.4,45593494,3593.74,14.2,2.37,1.85
