Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,22-04-2014,6822.9,6838,6806.25,6815.35,-2.3,-.03,114693049,5636.78,19.13,3.29,1.35
CNX Nifty Junior,22-04-2014,13840.45,13891.7,13806.6,13830.25,25.25,.18,85116248,2249.06,17.77,2.38,1.41
CNX 100,22-04-2014,6722.95,6736.35,6707.35,6715.85,-.25,0,199809297,7885.84,18.93,3.12,1.36
CNX 200,22-04-2014,3425.95,3433.1,3416.65,3420.8,-.9,-.03,450727179,10064.92,18.81,2.92,1.37
CNX 500,22-04-2014,5354.3,5365.8,5341,5346.6,-.65,-.01,683287991,11796.64,19.4,2.7,1.38
NIFTY Midcap 50,22-04-2014,2610.9,2615.1,2581.35,2586.45,-14.6,-.56,192183612,2176.84,13.53,1.42,1.69
CNX Midcap,22-04-2014,8932.1,8959.6,8890,8903.8,-3.55,-.04,224420575,2958.77,14.77,2.01,1.6
CNX Smallcap,22-04-2014,4017,4039.6,3988.75,3992.8,-11.7,-.29,189783607,1170.22,206.6,1.07,1.65
CNX Nifty Dividend,22-04-2014,-,-,-,.32,0,-,-,-,-,-,-
CNX Auto,22-04-2014,6001.15,6032.5,5951.7,5965.2,-32.8,-.55,22171076,768.1,27.29,5,1.09
CNX Bank,22-04-2014,12989.55,13040.15,12913.9,12987.1,28.6,.22,24792710,1634,14.56,2.28,1.38
CNX Energy,22-04-2014,8544,8710.8,8523.15,8598.9,68.95,.81,30991655,983.61,13.12,1.79,1.88
CNX Finance,22-04-2014,5338.4,5359.95,5314.35,5342.9,15.9,.3,33695638,1805.3,15.92,2.67,1.38
CNX FMCG,22-04-2014,18180.5,18199.45,18041.35,18104.2,-82.6,-.45,10812291,442.13,36.11,12.42,1.5
CNX IT,22-04-2014,9333.55,9388.45,9267.15,9279.2,-51.05,-.55,12115115,1062.12,20.96,6.59,1.09
CNX Media,22-04-2014,1773.9,1782.3,1735.85,1740.2,-32.5,-1.83,6424912,93.58,33.62,3.72,.91
CNX Metal,22-04-2014,2632.25,2632.25,2604.6,2611.25,-19.95,-.76,38486426,816.27,13.58,1.33,1.87
CNX MNC,22-04-2014,6572.25,6572.25,6521.1,6527.7,-37.7,-.57,16395455,540.66,36.42,6.36,1.42
CNX Pharma,22-04-2014,7913.5,7949.55,7909.1,7941.75,21.5,.27,5332462,355.83,47.32,6.29,.65
CNX PSU Bank,22-04-2014,2954.65,2954.65,2906.2,2912.5,-34.65,-1.18,22797912,838.84,9.36,1.05,2.84
CNX Realty,22-04-2014,192.45,194.25,191.2,191.5,-.1,-.05,110991470,464.59,40.66,.98,.97
CNX Consumption,22-04-2014,2690.3,2692.75,2672.35,2675.85,-7.9,-.29,30654551,1196.1,27.68,4.53,1.22
CNX Commodities,22-04-2014,2498.7,2505.95,2491.5,2494.2,-1.9,-.08,72099689,1999.16,12.99,1.67,2.02
CNX Dividend Opportunities,22-04-2014,1741.25,1745.55,1734.5,1736.75,-.1,-.01,78673559,1628,11.62,2.06,3.15
CNX Infrastructure,22-04-2014,2728.95,2745.5,2723.05,2734.25,13.5,.5,95716544,1457.44,19.25,2.11,1.32
CNX PSE,22-04-2014,2886.5,2920.2,2883.15,2899.45,18.45,.64,50254646,921.83,9.83,1.72,3.25
CNX Service Sector,22-04-2014,8208.7,8216.75,8170.15,8184.2,-9.7,-.12,70325854,3334.27,17.03,3,1.32
CNX Nifty Shariah,22-04-2014,-,-,-,1546.86,1.76,.11,23929295,1661.12,19.57,3.65,1.17
CNX 500 Shariah,22-04-2014,-,-,-,1655.4,2.61,.16,103935722,3240.28,20.89,3.93,1.11
CNX Low Volatility,22-04-2014,-,-,-,5078.12,19.37,.38,43411660,2386.99,23.01,3.82,1.5
CNX Alpha Index,22-04-2014,-,-,-,5364,-16.73,-.31,53674541,2156.96,21.69,3.29,.7
CNX High Beta,22-04-2014,-,-,-,1509.83,-9.62,-.63,256881793,3807.81,11.55,.89,2.23
CNX DEFTY,22-04-2014,-,-,-,3889.52,-25.81,-.66,-,-,-,-,-
CNX 100 Equal Weight,22-04-2014,-,-,-,8055.61,-.66,-.01,199809297,7885.84,16.37,2.31,1.6
LIX 15,22-04-2014,2967.15,2967.35,2938.35,2942.75,-21.95,-.74,45386322,1931.47,16.86,1.85,1.06
CPSE,22-04-2014,2000.05,2028,1995.35,2011.2,18,.9,16103676,502.55,11.19,2.06,3.3
NV 20,22-04-2014,-,-,-,3139.72,-.36,-.01,34628448,2619.79,14.55,2.45,1.81
