Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,09-04-2014,6722,6808.7,6705.1,6796.2,101.15,1.51,169794626,8892.66,19.12,3.28,1.35
CNX Nifty Junior,09-04-2014,13549.3,13728.75,13549.3,13716.8,221.75,1.64,102911772,2756.91,17.6,2.36,1.42
CNX 100,09-04-2014,6617.65,6702.9,6607.4,6691.9,100.8,1.53,272706398,11649.57,18.89,3.11,1.36
CNX 200,09-04-2014,3367.75,3410.8,3364.95,3405.65,51.3,1.53,605259078,14077.89,18.76,2.91,1.38
CNX 500,09-04-2014,5254.7,5321.3,5252.6,5315.25,81.05,1.55,856241502,15806.94,19.32,2.68,1.39
NIFTY Midcap 50,09-04-2014,2495.65,2543.65,2495.65,2542.35,56.7,2.28,209044924,2170.59,13.3,1.4,1.72
CNX Midcap,09-04-2014,8645.9,8755.95,8645.9,8751.15,134.2,1.56,242321291,2964.53,14.53,1.98,1.62
CNX Smallcap,09-04-2014,3858.65,3936.3,3858.65,3932.4,93.35,2.43,265253699,1475.47,203.46,1.05,1.67
CNX Nifty Dividend,09-04-2014,-,-,-,0,0,-,-,-,-,-,-
CNX Auto,09-04-2014,5854.1,5940.85,5842.3,5927.8,103.6,1.78,39676093,968.8,27.12,4.97,1.1
CNX Bank,09-04-2014,12593.15,12957.55,12548.45,12937.4,430.95,3.45,40087907,2747.74,14.53,2.27,1.38
CNX Energy,09-04-2014,8435.45,8519.2,8406.6,8497.55,101.55,1.21,40771995,1061.09,12.97,1.77,1.9
CNX Finance,09-04-2014,5239.4,5378.6,5224.6,5368.65,166.65,3.2,44253381,2713.29,15.99,2.68,1.38
CNX FMCG,09-04-2014,17848.15,18005.85,17751.95,17951.8,123.4,.69,14657500,535.38,35.78,12.3,1.51
CNX IT,09-04-2014,9360.15,9397.6,9208.75,9276.9,-97.55,-1.04,13044097,1631.53,21.21,6.59,1.09
CNX Media,09-04-2014,1822.95,1829.9,1812.45,1821.95,3.9,.21,10483639,154.58,35.22,3.9,.87
CNX Metal,09-04-2014,2549.65,2597.2,2549.65,2594.3,58.05,2.29,43777420,891.54,13.49,1.32,1.88
CNX MNC,09-04-2014,6464.9,6540.85,6464.9,6528.5,64.75,1,25430676,1065.46,36.17,6.36,1.42
CNX Pharma,09-04-2014,7876.9,8051.1,7854.8,8029.25,203.8,2.6,29457652,1749.32,47.36,6.36,.64
CNX PSU Bank,09-04-2014,2782.15,2878.9,2781.5,2874.2,108.1,3.91,44679510,1514.25,9.24,1.03,2.88
CNX Realty,09-04-2014,194.65,198.2,194.55,197.85,4.35,2.25,89698809,484.86,42.02,1.02,.94
CNX Consumption,09-04-2014,2657.05,2670.7,2645.9,2667.4,18.35,.69,39788674,1606.65,27.45,4.49,1.22
CNX Commodities,09-04-2014,2438.85,2464.6,2438.85,2462.05,33.4,1.38,93537761,2184.91,12.82,1.64,2.04
CNX Dividend Opportunities,09-04-2014,1711.95,1730.85,1710.4,1728.6,24,1.41,136301816,2506.1,11.53,2.04,3.17
CNX Infrastructure,09-04-2014,2632.95,2663.65,2623.8,2655.7,34.85,1.33,136413072,1649.91,18.69,2.05,1.36
CNX PSE,09-04-2014,2828.5,2853.15,2819.8,2847.2,30.15,1.07,65496976,1057.79,9.65,1.69,3.31
CNX Service Sector,09-04-2014,8103.5,8210.55,8062.15,8200.35,129.5,1.6,103703739,5423.85,17.13,3.01,1.32
CNX Nifty Shariah,09-04-2014,-,-,-,1533.73,9.97,.65,26287580,1963.67,19.65,3.62,1.19
CNX 500 Shariah,09-04-2014,-,-,-,1637.26,10.29,.63,107741851,3344.62,20.84,3.88,1.14
CNX Low Volatility,09-04-2014,-,-,-,5036.63,50.42,1.01,64917352,3875.8,20.42,3.25,1.42
CNX Alpha Index,09-04-2014,-,-,-,5337.13,42.48,.8,75118920,3774.64,23.15,4.28,.67
CNX High Beta,09-04-2014,-,-,-,1495.23,45.14,3.11,361460640,4889,17.11,.92,2.05
CNX DEFTY,09-04-2014,-,-,-,3919.96,50.23,1.3,-,-,-,-,-
CNX 100 Equal Weight,09-04-2014,-,-,-,8001.3,130.91,1.66,272706398,11649.57,16.27,2.29,1.61
LIX 15,09-04-2014,2850.85,2910.45,2850.85,2905.45,68.4,2.41,68391265,3066.54,16.66,1.83,1.07
CPSE,09-04-2014,1957.3,1981.55,1955.25,1977.35,27.8,1.43,18936711,559.21,11,2.02,3.35
NV 20,09-04-2014,-,-,-,3110.85,43.67,1.42,58558542,4105.9,14.33,2.39,1.83
