Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,09-01-2015,8285.45,8303.3,8190.8,8284.5,49.9,.61,152612528,9305.95,21.16,3.49,1.27
CNX Nifty Junior,09-01-2015,18789.5,18828.6,18494.1,18633.95,-28.15,-.15,79723949,2792.39,20.65,2.74,1.04
CNX 100,09-01-2015,8300.6,8317.25,8209.7,8288.95,40.15,.49,232336477,12098.34,21.08,3.35,1.24
CNX 200,09-01-2015,4295,4303.25,4248.6,4286.45,18.7,.44,510133159,15506.45,20.91,3.22,1.29
CNX 500,09-01-2015,6798.45,6811.3,6727.35,6783,27.55,.41,656149896,17326.21,21.99,3.08,1.28
NIFTY Midcap 50,09-01-2015,3366.7,3371.05,3308.25,3340.95,-.75,-.02,156306577,2103.81,16.23,1.77,1.25
CNX Midcap,09-01-2015,12660.6,12677.05,12494.7,12583.25,7.35,.06,220361291,3569.58,18.84,2.41,1.55
CNX Smallcap,09-01-2015,5311.1,5322.95,5243.75,5276.8,6.9,.13,118870249,1245.47,34.41,1.4,1.61
CNX Nifty Dividend,09-01-2015,-,-,-,97.89,0,-,-,-,-,-,-
CNX Auto,09-01-2015,8467.95,8476.75,8320.45,8397,-.3,0,37358973,1060.23,41.22,6.43,.84
CNX Bank,09-01-2015,18845.9,18864,18479.65,18637.25,-64.15,-.34,51848548,2360.78,19.02,2.89,.97
CNX Energy,09-01-2015,8517.35,8560.35,8396.05,8548.4,97.9,1.16,28395432,969.61,11.99,1.6,2.03
CNX Finance,09-01-2015,7473.5,7488.7,7338.75,7391.6,-33.3,-.45,57598086,2528.46,20.44,3.25,1.05
CNX FMCG,09-01-2015,20295.1,20413.2,20088.3,20286.65,42.5,.21,43734151,1324.34,36.04,12.97,1.43
CNX IT,09-01-2015,11058.05,11484.9,10932.2,11399.65,381.5,3.46,24812224,3536.42,21.04,6.45,1.25
CNX Media,09-01-2015,2306.2,2306.2,2260.85,2276.65,-9.05,-.4,8898220,134.36,56.05,5.39,.81
CNX Metal,09-01-2015,2634.55,2639.7,2588.95,2599.1,-10.15,-.39,28853041,615.73,11.04,1.12,3.1
CNX MNC,09-01-2015,9219.8,9254.7,9180.5,9245.45,64.8,.71,9575442,691.59,39.21,6.53,1.04
CNX Pharma,09-01-2015,10791.05,10965.3,10791.05,10934.55,196.95,1.83,6791619,731.24,35.15,7.53,.6
CNX PSU Bank,09-01-2015,4192.85,4203.2,4113.15,4138.7,-26.05,-.63,36404255,895.26,13.01,1.3,1.4
CNX Realty,09-01-2015,204.7,205.7,198.2,199.95,-3.55,-1.74,67040662,337.03,29.89,.98,1.01
CNX Consumption,09-01-2015,3395.85,3401.05,3351.7,3379.5,1.7,.05,54122748,2406.06,29.62,5.05,1.01
CNX Commodities,09-01-2015,2686.05,2687,2639.05,2662.8,-.35,-.01,63069526,2006.3,13.47,1.57,2.33
CNX Dividend Opportunities,09-01-2015,2169.15,2172.7,2130.9,2154.3,-1.75,-.08,90885109,2601.26,13.7,2.19,2.72
CNX Infrastructure,09-01-2015,3072.15,3076.65,3001.2,3022.95,-29.65,-.97,95165575,1157.37,19.68,2.11,1.17
CNX PSE,09-01-2015,3558.15,3564.25,3483.6,3537.2,3.15,.09,42320940,1240.43,11.42,1.89,3.07
CNX Service Sector,09-01-2015,10622.6,10654.2,10469.7,10620.4,57.9,.55,104270714,6474.91,19.54,3.38,1.16
CNX Nifty Shariah,09-01-2015,-,-,-,1799.59,29.16,1.65,30559119,2759.38,18.5,3.13,1.02
CNX 500 Shariah,09-01-2015,-,-,-,2059.98,23.98,1.18,114260339,5343.82,22.05,3.72,.95
CNX Low Volatility,09-01-2015,-,-,-,6938.47,44.15,.64,78984230,7166.54,25.71,4.83,1.26
CNX Alpha Index,09-01-2015,-,-,-,8379.46,36.07,.43,67569332,2058.75,28.06,4.01,.54
CNX High Beta,09-01-2015,-,-,-,1843.11,-14.21,-.77,229152860,3653.89,13.68,.95,1.46
CNX DEFTY,09-01-2015,-,-,-,4600.64,69.24,1.53,-,-,-,-,-
CNX 100 Equal Weight,09-01-2015,-,-,-,10387.5,1.1,.01,232336477,12098.34,19.11,2.53,1.33
LIX 15,09-01-2015,3770.1,3782.9,3716.25,3746.7,7.05,.19,59002496,2201.04,17.92,1.99,1.04
CPSE,09-01-2015,2486.7,2505.35,2445.1,2486.05,18.35,.74,19865164,841,10.6,2.32,3.49
NV 20,09-01-2015,-,-,-,3845.84,42.92,1.13,82952996,5698.66,15.95,2.6,1.57
LIX15 Midcap,09-01-2015,-,-,-,3106.83,-14.72,-.47,79890798,1139.26,12.74,1.67,1.42
CNX Shariah25,09-01-2015,-,-,-,3067.08,43.17,1.43,27586667,2822.49,23.97,5.17,1.02
India VIX,09-01-2015,16.4725,16.9075,14.4625,15.96,-.52,-3.14,-,-,-,-,-
NI15,09-01-2015,4803.9,4866.7,4774.2,4860.9,75.5,1.58,34055783,4481.41,28.96,8.84,1.16
NIFTY TR 1X Inverse,09-01-2015,421.75,426.55,420.85,421.8,-2.5,-.59,-,-,-,-,-
NIFTY TR 2X Leverage,09-01-2015,4198.7,4216.25,4105.35,4197.75,49.35,1.19,-,-,-,-,-
NIFTY PR 1X Inverse,09-01-2015,451.25,456.35,450.3,451.3,-2.65,-.58,-,-,-,-,-
NIFTY PR 2x Leverage,09-01-2015,3670,3685.35,3588.45,3669.15,43.1,1.19,-,-,-,-,-
