Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,23-01-2015,8827.95,8866.4,8795.4,8835.6,74.2,.85,197124706,9716.57,22.48,3.73,1.19
CNX Nifty Junior,23-01-2015,19406.05,19477.85,19246.6,19462.25,206.95,1.07,106034244,3779.29,21.47,2.86,.99
CNX 100,23-01-2015,8801.25,8834.15,8765.9,8811.65,77.05,.88,303158950,13495.86,22.32,3.56,1.16
CNX 200,23-01-2015,4545.45,4558.35,4522.2,4545.6,34.9,.77,677125203,17332.94,22.08,3.42,1.21
CNX 500,23-01-2015,7176,7191.9,7137.45,7170.25,48.4,.68,853708400,19519.47,23.15,3.26,1.21
NIFTY Midcap 50,23-01-2015,3469.7,3474.55,3415.8,3451.1,9.75,.28,186163572,2424.13,16.75,1.83,1.2
CNX Midcap,23-01-2015,13084.25,13090.55,12938.75,13034.9,45.95,.35,286656591,4700.31,19.45,2.49,1.5
CNX Smallcap,23-01-2015,5547.05,5549.3,5458.15,5473.4,-24.8,-.45,217336463,1793.54,35.75,1.47,1.53
CNX Nifty Dividend,23-01-2015,-,-,-,98.86,0,-,-,-,-,-,-
CNX Auto,23-01-2015,8932.75,9001.55,8894.15,8983.1,141.1,1.6,37828373,1815.04,44.2,6.86,.78
CNX Bank,23-01-2015,20133.85,20167.65,19967.35,20072.7,155.05,.78,60572191,2518.75,20.24,3.11,.9
CNX Energy,23-01-2015,8749.9,8785.9,8664.55,8748.45,55.45,.64,45220131,1114.43,12.48,1.64,1.99
CNX Finance,23-01-2015,8072.95,8148.9,8024.85,8046.3,50.8,.64,78605655,3312.61,22.12,3.54,.96
CNX FMCG,23-01-2015,20801.1,20896.65,20686.65,20744.2,73.4,.36,23572339,994.87,36.1,13.27,1.4
CNX IT,23-01-2015,11877.9,11921,11767.4,11885.15,34.3,.29,30034833,2001.21,21.46,6.74,1.2
CNX Media,23-01-2015,2433.95,2433.95,2395.05,2408.95,-1.75,-.07,10184340,144.07,56.62,5.7,.76
CNX Metal,23-01-2015,2611.15,2614.2,2565.75,2602.85,22.1,.86,33119360,689.41,11.05,1.13,3.09
CNX MNC,23-01-2015,9722.9,9784.45,9673.35,9774.15,115.15,1.19,12790662,891.55,41.05,6.88,.99
CNX Pharma,23-01-2015,11584.45,11645.7,11501.75,11581.1,71.6,.62,8145047,889.56,37.22,7.98,.56
CNX PSU Bank,23-01-2015,4427.55,4453.9,4346.5,4382.4,8.85,.2,47909342,1176.62,13.78,1.38,1.33
CNX Realty,23-01-2015,219.8,221.15,215.25,219.6,3.25,1.5,102836277,620.68,32.61,1.08,.92
CNX Consumption,23-01-2015,3540.95,3563.2,3530.5,3559.1,42.65,1.21,55228944,2657.58,30.94,5.3,.97
CNX Commodities,23-01-2015,2768.1,2770.4,2734.65,2766.95,24.5,.89,86870514,2421.43,14.14,1.63,2.24
CNX Dividend Opportunities,23-01-2015,2213.1,2214.05,2190.55,2204.05,9.3,.42,128994633,3199.79,14.1,2.24,2.66
CNX Infrastructure,23-01-2015,3250,3308.5,3250,3303.15,75.6,2.34,136854097,2120.25,21.5,2.31,1.07
CNX PSE,23-01-2015,3628.15,3628.7,3592.05,3603.55,-.35,-.01,51131105,1241.65,11.63,1.93,3.02
CNX Service Sector,23-01-2015,11418.8,11481.85,11373.25,11427.15,91.4,.81,139406745,5883.08,20.78,3.64,1.07
CNX Nifty Shariah,23-01-2015,-,-,-,1884.48,8.68,.46,32451636,2809.95,19.4,3.18,.99
CNX 500 Shariah,23-01-2015,-,-,-,2151.4,5.92,.28,144397949,5886,23.18,3.82,.92
CNX Low Volatility,23-01-2015,-,-,-,7275.47,19.22,.26,79121850,6195.64,25.21,4.63,1.24
CNX Alpha Index,23-01-2015,-,-,-,8564.71,-49.63,-.58,57811058,1902.16,20.6,4.72,1.81
CNX High Beta,23-01-2015,-,-,-,1924.98,15.6,.82,311692885,5578.47,15.06,.99,1.35
CNX DEFTY,23-01-2015,-,-,-,4978.21,57.2,1.16,-,-,-,-,-
CNX 100 Equal Weight,23-01-2015,-,-,-,10897.56,109.14,1.01,303158950,13495.86,19.86,2.56,1.28
LIX 15,23-01-2015,4035.1,4052.35,3991.5,4030.6,36.4,.91,82696907,2922.29,18.98,2.13,.97
CPSE,23-01-2015,2530.75,2530.75,2493.9,2499,-15.25,-.61,16189644,640.26,10.65,2.33,3.47
NV 20,23-01-2015,-,-,-,4051.9,15.12,.37,85397017,4461.16,16.67,2.73,1.49
LIX15 Midcap,23-01-2015,-,-,-,3202.75,64.68,2.06,107673986,1677.19,13.12,1.72,1.38
CNX Shariah25,23-01-2015,-,-,-,3223.02,8.4,.26,31290124,3193.48,24.97,5.32,.97
India VIX,23-01-2015,18.565,18.74,13.46,17.89,-.68,-3.66,-,-,-,-,-
NI15,23-01-2015,5093.45,5107.85,5065.3,5093.8,23.8,.47,31442083,3210.12,29.9,9.3,1.11
NIFTY TR 1X Inverse,23-01-2015,396.5,397.95,394.75,396.15,-3.3,-.83,-,-,-,-,-
NIFTY TR 2X Leverage,23-01-2015,4748.8,4789.5,4715.2,4757,78.25,1.67,-,-,-,-,-
NIFTY PR 1X Inverse,23-01-2015,424.25,425.8,422.4,423.9,-3.5,-.82,-,-,-,-,-
NIFTY PR 2x Leverage,23-01-2015,4150.15,4185.7,4120.8,4157.3,68.4,1.67,-,-,-,-,-
GSEC10 NSE Index,23-01-2015,-,-,-,1375.45,.93,.07,-,-,-,-,-
GSECBM NSE Index,23-01-2015,-,-,-,1317.48,.83,.06,-,-,-,-,-
