Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,30-01-2015,8996.6,8996.6,8775.1,8808.9,-143.45,-1.6,275587957,12385.18,22.48,3.71,1.2
CNX Nifty Junior,30-01-2015,19770.45,19834.15,19437.8,19546.45,-119.15,-.61,111326823,4142.18,21.48,2.87,.99
CNX 100,30-01-2015,8968.95,8969.65,8762.7,8794.95,-129.35,-1.45,386914780,16527.36,22.32,3.55,1.17
CNX 200,30-01-2015,4626.5,4626.5,4523.7,4542,-61.45,-1.33,913922363,20946.74,22.09,3.42,1.22
CNX 500,30-01-2015,7293.25,7293.25,7140.15,7166.7,-90.55,-1.25,1151032544,22907.98,23.16,3.26,1.21
NIFTY Midcap 50,30-01-2015,3503.75,3529.35,3460.1,3484.3,-3.85,-.11,333222822,3480.64,16.91,1.85,1.18
CNX Midcap,30-01-2015,13242.4,13283.05,13064.85,13124.1,-55,-.42,465829020,5549.21,19.59,2.51,1.49
CNX Smallcap,30-01-2015,5538.8,5554.7,5429.2,5464.55,-40.8,-.74,260025342,1773.34,35.22,1.46,1.54
CNX Nifty Dividend,30-01-2015,-,-,-,99.62,0,-,-,-,-,-,-
CNX Auto,30-01-2015,9085.65,9100.55,8909.75,8930.85,-118.85,-1.31,41610496,1327.08,43.18,6.82,.79
CNX Bank,30-01-2015,20600.65,20600.65,19732.45,19843.75,-684.85,-3.34,120252455,4112.58,20.01,3.08,.91
CNX Energy,30-01-2015,8968.95,9002,8881.75,8920.65,-35.9,-.4,48196823,1318.29,12.73,1.67,1.95
CNX Finance,30-01-2015,8286.65,8286.65,7949.1,7987.7,-260.65,-3.16,120612861,4491.68,21.99,3.51,.97
CNX FMCG,30-01-2015,21303.1,21354.2,21018.05,21165.75,-127.35,-.6,33025090,824.19,36.8,13.54,1.37
CNX IT,30-01-2015,11998.35,12003.35,11799.35,11824.75,.6,.01,18559078,2905.95,21.38,6.71,1.21
CNX Media,30-01-2015,2394.55,2394.55,2339.3,2357.35,-34.6,-1.45,9709760,178.23,55.61,5.58,.78
CNX Metal,30-01-2015,2531.95,2535.15,2503.65,2513.3,-27.2,-1.07,44985869,1128.64,10.67,1.09,3.2
CNX MNC,30-01-2015,9829.45,9831.8,9701.45,9734.65,-69.6,-.71,11716773,668.41,40.49,6.86,.99
CNX Pharma,30-01-2015,11784.05,11792.1,11647.05,11693.55,-58.5,-.5,5988943,759.07,40.13,8.06,.56
CNX PSU Bank,30-01-2015,4329.75,4331.25,4029.25,4046.45,-252.7,-5.88,120593006,2535.32,12.83,1.27,1.44
CNX Realty,30-01-2015,233.75,240.8,232.6,236.8,5.35,2.31,212287598,1322.91,34.85,1.16,.85
CNX Consumption,30-01-2015,3577.7,3577.7,3518.2,3529.6,-34.7,-.97,52188802,2285.34,30.39,5.26,.97
CNX Commodities,30-01-2015,2789.85,2798.65,2762.15,2776.95,-9.5,-.34,106647982,3166.11,14.19,1.64,2.23
CNX Dividend Opportunities,30-01-2015,2210.6,2212.3,2171.7,2178.45,-27.85,-1.26,229327814,4742.24,13.97,2.21,2.69
CNX Infrastructure,30-01-2015,3316,3329.85,3266.65,3294.4,-6.8,-.21,209674948,2168.69,21.31,2.3,1.07
CNX PSE,30-01-2015,3649.35,3686.1,3631.5,3647,-3.1,-.08,88003668,2087.57,11.76,1.95,2.98
CNX Service Sector,30-01-2015,11631.15,11631.15,11271.95,11307.35,-234.25,-2.03,214016640,8791.07,20.55,3.6,1.09
CNX Nifty Shariah,30-01-2015,-,-,-,1894.3,-23.5,-1.23,32997762,3269.3,19.66,3.2,.99
CNX 500 Shariah,30-01-2015,-,-,-,2158.35,-22.66,-1.04,128355245,5348.68,23.4,3.84,.91
CNX Low Volatility,30-01-2015,-,-,-,7264.41,-52.71,-.72,97274824,6855.63,25.27,4.62,1.24
CNX Alpha Index,30-01-2015,-,-,-,8583.72,-62.76,-.73,68836168,2147.02,20.36,4.73,1.81
CNX High Beta,30-01-2015,-,-,-,1945.38,8.9,.46,584821884,8064.55,15.36,1,1.33
CNX DEFTY,30-01-2015,-,-,-,4942.37,-101.54,-2.01,-,-,-,-,-
CNX 100 Equal Weight,30-01-2015,-,-,-,10875.66,-85.83,-.78,386914780,16527.36,19.85,2.56,1.28
LIX 15,30-01-2015,4126.95,4131.85,4010,4023,-45.5,-1.12,128594504,4595.37,19,2.12,.97
CPSE,30-01-2015,2501.25,2515.4,2479.3,2484.4,-26.35,-1.05,29366284,1107.51,10.57,2.32,3.49
NV 20,30-01-2015,-,-,-,3998.61,-86.63,-2.12,155056366,6280.75,16.45,2.7,1.51
LIX15 Midcap,30-01-2015,-,-,-,3236.93,3.66,.11,167884758,2073.08,13.25,1.74,1.36
CNX Shariah25,30-01-2015,-,-,-,3260.34,-16.99,-.52,36328917,4295.37,25.52,5.38,.96
India VIX,30-01-2015,19.4325,21.21,18.325,20.17,.74,3.81,-,-,-,-,-
NI15,30-01-2015,5154.1,5154.1,5071.8,5083.7,-26.1,-.51,33065775,3950.68,30.28,9.28,1.11
NIFTY TR 1X Inverse,30-01-2015,389.4,399,389.4,397.6,6.35,1.62,-,-,-,-,-
NIFTY TR 2X Leverage,30-01-2015,4927.15,4927.15,4686.7,4722.5,-157.45,-3.23,-,-,-,-,-
NIFTY PR 1X Inverse,30-01-2015,416.65,427,416.65,425.45,6.8,1.62,-,-,-,-,-
NIFTY PR 2x Leverage,30-01-2015,4305.45,4305.45,4095.35,4126.65,-137.55,-3.23,-,-,-,-,-
GSEC10 NSE Index,30-01-2015,-,-,-,1378.96,2.13,.15,-,-,-,-,-
GSECBM NSE Index,30-01-2015,-,-,-,1320.58,1.96,.15,-,-,-,-,-
