Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,01-01-2015,8272.8,8294.7,8248.75,8284,1.3,.02,56560411,2321.88,21.16,3.49,1.27
CNX Nifty Junior,01-01-2015,18655.65,18752.65,18638,18734.85,57.15,.31,42634653,1170.75,20.76,2.75,1.03
CNX 100,01-01-2015,8280.55,8305.6,8259.5,8295.55,5.1,.06,99195064,3492.63,21.1,3.35,1.24
CNX 200,01-01-2015,4278.6,4293.55,4269.25,4288.4,5.1,.12,293725608,5331.09,20.92,3.22,1.29
CNX 500,01-01-2015,6767.6,6794.25,6755,6786.1,12.45,.18,440905954,7133.12,22,3.08,1.27
NIFTY Midcap 50,01-01-2015,3360.3,3375.65,3357.1,3368.6,5.15,.15,121402262,1234.18,16.36,1.79,1.24
CNX Midcap,01-01-2015,12579.2,12638.25,12573.6,12618.3,34.45,.27,154622493,1816.72,18.89,2.41,1.55
CNX Smallcap,01-01-2015,5280.95,5347.4,5276.85,5339.1,66.2,1.26,130563547,1318.42,34.81,1.42,1.59
CNX Nifty Dividend,01-01-2015,-,-,-,97.89,0,-,-,-,-,-,-
CNX Auto,01-01-2015,8271.25,8326.75,8262.7,8318.8,37.6,.45,21449649,619.45,40.84,6.37,.84
CNX Bank,01-01-2015,18728.2,18781.55,18638.85,18750.45,13.8,.07,20469847,810.17,19.14,2.91,.96
CNX Energy,01-01-2015,8613.15,8656.35,8599.35,8630.95,-9.95,-.12,9989040,253.97,12.1,1.62,2.01
CNX Finance,01-01-2015,7454.75,7463.2,7420.55,7449.95,-12.75,-.17,21494823,805.39,20.6,3.27,1.04
CNX FMCG,01-01-2015,20085.95,20131.5,20018.1,20057.6,-68.6,-.34,3630441,151.85,35.64,12.83,1.45
CNX IT,01-01-2015,11214.8,11235.75,11166.35,11215.7,-.6,-.01,4246150,357.51,20.7,6.35,1.27
CNX Media,01-01-2015,2390.3,2393.9,2375.65,2378.3,-8.8,-.37,5615395,55.35,58.56,5.63,.77
CNX Metal,01-01-2015,2655.65,2698.95,2646.85,2693.25,32.2,1.21,21166994,425.9,11.44,1.17,2.99
CNX MNC,01-01-2015,8873.35,8940.75,8864.65,8913.85,18.4,.21,3723607,262.07,37.81,6.29,1.08
CNX Pharma,01-01-2015,10957.1,10983.75,10911.45,10923.25,-26.55,-.24,2362771,231.5,35.11,7.52,.6
CNX PSU Bank,01-01-2015,4270.8,4313.3,4256.2,4294.65,25.35,.59,42360588,739.43,13.5,1.35,1.35
CNX Realty,01-01-2015,202.6,203.9,202.45,203.05,-.05,-.02,48771894,170.43,30.36,1,.99
CNX Consumption,01-01-2015,3340.1,3351.25,3334.6,3349.15,9.8,.29,20416925,695.66,29.35,5.01,1.02
CNX Commodities,01-01-2015,2684.85,2700.1,2677.3,2697.15,8.5,.32,31481960,765.2,13.64,1.59,2.3
CNX Dividend Opportunities,01-01-2015,2156.9,2167.05,2153.65,2165.65,6.6,.31,67327503,1238.44,13.77,2.2,2.7
CNX Infrastructure,01-01-2015,3040.25,3067.55,3033.6,3064.7,24.85,.82,75678418,707.11,19.95,2.14,1.15
CNX PSE,01-01-2015,3553.35,3569.65,3543.05,3566.25,9.95,.28,20106945,477.22,11.51,1.91,3.05
CNX Service Sector,01-01-2015,10645.05,10667.4,10598.55,10652.25,.35,0,44351036,1472.89,19.59,3.39,1.15
CNX Nifty Shariah,01-01-2015,-,-,-,1796.79,1.31,.07,12164563,804.03,18.47,3.12,1.02
CNX 500 Shariah,01-01-2015,-,-,-,2054.53,2.67,.13,61629793,1994,21.99,3.71,.95
CNX Low Volatility,01-01-2015,-,-,-,6883.6,3.43,.05,14732773,1193.2,25.51,4.79,1.27
CNX Alpha Index,01-01-2015,-,-,-,8319.42,36.11,.44,52157035,1205.39,27.86,3.98,.55
CNX High Beta,01-01-2015,-,-,-,1897.44,17.28,.92,166599176,1805.79,14.08,.98,1.42
CNX DEFTY,01-01-2015,-,-,-,4533.08,1.43,.03,-,-,-,-,-
CNX 100 Equal Weight,01-01-2015,-,-,-,10430.27,26.89,.26,99195064,3492.63,19.19,2.54,1.32
LIX 15,01-01-2015,3772.35,3806.5,3761.85,3801.9,26.6,.7,37630619,994.15,18.19,2.02,1.03
CPSE,01-01-2015,2499.05,2510.7,2496.05,2508.35,3.15,.13,5741810,246.9,10.69,2.34,3.46
NV 20,01-01-2015,-,-,-,3863.95,2.76,.07,26435153,1130.31,16.02,2.61,1.56
LIX15 Midcap,01-01-2015,-,-,-,3112.05,14.98,.48,53600836,524.24,12.76,1.68,1.42
CNX Shariah25,01-01-2015,-,-,-,3043.9,-1.92,-.06,8903527,730.78,23.78,5.13,1.03
India VIX,01-01-2015,15.12,15.5075,14.755,15.03,-.1,-.63,-,-,-,-,-
NI15,01-01-2015,4814.75,4817.75,4800.7,4809.4,-6.6,-.14,5524399,546.49,28.66,8.75,1.17
NIFTY TR 1X Inverse,01-01-2015,422.35,423.55,421.25,421.75,0,0,-,-,-,-,-
NIFTY TR 2X Leverage,01-01-2015,4198.35,4220.4,4174.1,4209.75,.3,.01,-,-,-,-,-
NIFTY PR 1X Inverse,01-01-2015,451.85,453.15,450.7,451.25,.05,.01,-,-,-,-,-
NIFTY PR 2x Leverage,01-01-2015,3669.7,3689,3648.5,3679.65,.2,.01,-,-,-,-,-
GSEC10 NSE Index,01-01-2015,-,-,-,1349.35,-2.38,-.18,-,-,-,-,-
GSECBM NSE Index,01-01-2015,-,-,-,1296.92,-1.75,-.13,-,-,-,-,-
