Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,20-01-2015,8575.1,8707.9,8574.5,8695.6,144.9,1.69,158713840,7838.19,22.16,3.67,1.21
CNX Nifty Junior,20-01-2015,19193.5,19229.6,19100.5,19169.7,37.35,.2,71627461,2498.76,21.15,2.82,1.01
CNX 100,20-01-2015,8573.1,8684.95,8573.1,8673.1,124.8,1.46,230341301,10336.94,22,3.5,1.18
CNX 200,20-01-2015,4436.2,4487.8,4436.2,4482.4,59.1,1.34,525871977,13447.42,21.8,3.37,1.23
CNX 500,20-01-2015,7013.15,7088.55,7013.15,7080.65,88.5,1.27,715528499,15985.18,22.89,3.22,1.22
NIFTY Midcap 50,20-01-2015,3449.5,3467.6,3437.15,3442.55,7,.2,142792743,1963.02,16.72,1.83,1.2
CNX Midcap,20-01-2015,12945.85,13011.4,12939.55,12949.85,45.95,.36,210168347,3452.86,19.36,2.48,1.51
CNX Smallcap,20-01-2015,5486.55,5522.95,5486.3,5497.25,37.1,.68,196239561,1755.92,35.53,1.47,1.53
CNX Nifty Dividend,20-01-2015,-,-,-,97.89,0,-,-,-,-,-,-
CNX Auto,20-01-2015,8704.9,8769.2,8675.15,8760.9,66,.76,25287270,1221.79,43.11,6.69,.8
CNX Bank,20-01-2015,19446.8,19808.25,19446.8,19767.05,361,1.86,53748223,2506.48,20.07,3.07,.91
CNX Energy,20-01-2015,8701.3,8782.9,8661.95,8763.35,107.7,1.24,27313441,776.35,12.38,1.64,1.98
CNX Finance,20-01-2015,7749,7936.3,7749,7921.9,190.05,2.46,64666447,2976.14,21.92,3.48,.98
CNX FMCG,20-01-2015,20749.1,21128.45,20644.55,21091.15,362.75,1.75,20300921,883.78,37.26,13.49,1.38
CNX IT,20-01-2015,11681.8,11721.9,11635.7,11695,52.25,.45,11021415,1234.73,21.12,6.63,1.22
CNX Media,20-01-2015,2402.45,2431.65,2394.9,2425.3,27.45,1.14,12802798,133.04,59.66,5.74,.76
CNX Metal,20-01-2015,2517.55,2585.05,2514.6,2581.55,76.75,3.06,44371182,858.92,10.97,1.12,3.12
CNX MNC,20-01-2015,9497.55,9545.85,9479.35,9527.05,30.15,.32,15444820,892.45,40.01,6.71,1.01
CNX Pharma,20-01-2015,11298.6,11303.8,11236.25,11290.65,41.35,.37,5363094,566.87,36.29,7.78,.58
CNX PSU Bank,20-01-2015,4263.55,4329.9,4263.55,4302.45,48.35,1.14,34655917,934.13,13.53,1.35,1.35
