Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,14-05-2015,8232.45,8236.25,8137.30,8224.20,-11.25,-0.14,138964395,6763.72,22.14,3.56,1.44
CNX Nifty Junior,14-05-2015,19368.65,19647.45,19262.60,19626.85,242.60,1.25,79668248,3482.14,22.65,3.00,1.08
CNX 100,14-05-2015,8294.90,8316.20,8208.10,8305.20,6.70,0.08,218632643,10245.86,22.22,3.46,1.38
CNX 200,14-05-2015,4283.15,4299.45,4240.55,4294.10,9.20,0.21,495820728,13577.68,22.85,3.31,1.40
CNX 500,14-05-2015,6778.50,6804.15,6720.00,6796.75,16.35,0.24,616063833,14716.89,23.71,3.15,1.37
NIFTY Midcap 50,14-05-2015,3241.50,3306.65,3211.90,3302.30,59.75,1.84,189947975,2334.19,14.00,1.50,2.23
CNX Midcap,14-05-2015,12764.30,12940.55,12697.75,12933.15,175.50,1.38,239911410,4526.96,21.10,2.43,1.52
CNX Smallcap,14-05-2015,5369.60,5420.10,5328.55,5414.20,40.80,0.76,115534782,985.33,53.40,1.29,1.42
CNX Nifty Dividend,14-05-2015,-,-,-,5.33,0.00,-,-,-,-,-,-
CNX Auto,14-05-2015,8404.45,8495.65,8307.20,8485.50,72.10,0.86,35435926,1549.48,51.36,6.80,0.83
CNX Bank,14-05-2015,18071.00,18156.95,17806.10,18116.20,18.75,0.10,54448233,1859.95,18.92,2.87,0.97
CNX Energy,14-05-2015,8359.40,8364.60,8274.95,8352.05,9.80,0.12,27934057,740.79,12.42,1.57,2.08
CNX Finance,14-05-2015,7338.80,7346.05,7226.90,7332.55,-9.35,-0.13,52860277,1956.56,20.12,3.30,1.04
CNX FMCG,14-05-2015,19806.75,19887.90,19622.25,19846.05,27.15,0.14,14568591,903.71,45.92,13.18,1.36
CNX IT,14-05-2015,11185.60,11185.60,11021.85,11093.60,-76.90,-0.69,11405303,932.87,20.27,5.79,2.06
CNX Media,14-05-2015,2012.85,2021.25,1994.15,2012.85,2.55,0.13,6219098,129.26,51.28,4.81,0.84
CNX Metal,14-05-2015,2428.85,2452.10,2412.65,2448.70,19.85,0.82,26396300,572.97,13.76,1.22,4.02
CNX MNC,14-05-2015,9705.65,9778.45,9604.85,9769.25,66.95,0.69,8121341,694.42,60.41,7.25,0.96
