Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,30-04-2012,5201.45,5262.15,5201.45,5248.15,39.15,.75,108138550,4610.4,18.12,3.08,1.52
CNX Nifty Junior,30-04-2012,10148.15,10245.05,10134.85,10226.25,81.05,.8,72808832,1357.44,17.5,2.22,1.43
CNX 100,30-04-2012,5098.55,5155.65,5098.55,5143.35,38.75,.76,180947382,5967.84,18.03,2.91,1.51
CNX 200,30-04-2012,2635.5,2663.95,2635.5,2658.25,20,.76,397832502,7580.78,17.8,2.68,1.53
S&P CNX 500,30-04-2012,4143.15,4186.4,4143.15,4178.35,31.25,.75,475005414,8213.2,18.01,2.53,1.54
NIFTY Midcap 50,30-04-2012,2183.25,2213,2183.25,2206.65,24.2,1.11,157118278,1098.38,13.12,1.39,1.99
CNX Midcap,30-04-2012,7415.55,7484.85,7415.55,7471.05,55.15,.74,225406797,1799.84,16.26,1.73,1.82
CNX Smallcap,30-04-2012,3419,3448.55,3419,3444.75,27.35,.8,58336953,485.73,16.74,1.42,1.68
S&P CNX Nifty Dividend,30-04-2012,-,-,-,.16,0,-,-,-,-,-,-
CNX Auto,30-04-2012,4395.1,4440.4,4371.95,4433.15,31.2,.71,24819184,732.97,22.27,4.41,1.84
CNX Bank,30-04-2012,10210.1,10360.55,10210.1,10276.8,64.15,.63,18097054,1437.02,15.43,2.42,1.26
CNX Energy,30-04-2012,7388.85,7514.55,7388.85,7503.3,91.85,1.24,20260922,489.93,14.37,1.88,1.62
CNX Finance,30-04-2012,4137.75,4193.15,4137.75,4154.15,11.05,.27,27571898,1553.88,17.68,2.83,1.27
CNX FMCG,30-04-2012,12208.75,12255.55,12120.3,12139.85,-37.6,-.31,11561869,478.56,32.63,11.16,1.57
CNX IT,30-04-2012,5938.9,6096,5938.9,6085.4,142.3,2.39,10139193,794.98,18.66,5.55,1.89
CNX Media,30-04-2012,1197.1,1203.05,1193.1,1199.5,3.2,.27,6616030,37.5,41.18,3.49,1.4
CNX Metal,30-04-2012,2941.85,2981.55,2935.65,2970.25,27.1,.92,23671892,539.03,11.73,1.42,1.45
CNX MNC,30-04-2012,5208.85,5242.7,5179.35,5213.7,1.8,.03,13890178,452.69,34.19,3.99,1.16
CNX Pharma,30-04-2012,5139.75,5177.7,5106.1,5155.4,10.9,.21,5023613,242.81,50.09,4.52,1.19
CNX PSU Bank,30-04-2012,3279.55,3351.45,3279.55,3313.45,28.35,.86,15554791,743.22,8.96,1.52,2.21
CNX Realty,30-04-2012,223.8,229.4,223.8,226.7,2.4,1.07,41442306,297.65,19.48,.95,.62
CNX Consumption,30-04-2012,1934.4,1942.6,1932.55,1940.15,6.9,.36,53558395,1584.73,22.61,3.47,1.53
CNX Commodities,30-04-2012,2365.85,2403,2365.85,2399.65,30.4,1.28,65214567,1282.84,15.29,1.73,1.64
CNX Dividend Opportunities,30-04-2012,1519.8,1535.8,1519.8,1533.6,11.5,.76,49186626,1159.66,13,2.71,2.62
CNX Infrastructure,30-04-2012,2342.2,2373.35,2342.2,2362.8,15.55,.66,141573655,1044.65,17.72,1.99,1.23
CNX PSE,30-04-2012,2810.65,2846.55,2810.45,2839.05,18.55,.66,23236056,426.43,15.04,2.09,2.55
CNX Service Sector,30-04-2012,6187.05,6289.15,6187.05,6261.55,66,1.07,67117771,2871.88,17.33,2.88,1.44
S&P CNX Nifty Shariah,30-04-2012,-,-,-,1155.1,14.45,1.27,41419129,2093.23,17.23,3.37,1.71
S&P CNX 500 Shariah,30-04-2012,-,-,-,1224.91,12.82,1.06,73567617,2790.62,18.05,3.57,1.6
S&P ESG India,30-04-2012,-,-,-,3521.89,24.66,.71,-,-,-,-,-
