Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,02-04-2012,5296.35,5331.55,5278.8,5317.9,22.35,.42,134538287,4583.68,18.79,3.02,1.5
CNX Nifty Junior,02-04-2012,10449.8,10583.55,10449.8,10534.45,84.25,.81,81062735,1479.47,16,2.35,1.47
CNX 100,02-04-2012,5200.75,5239.05,5190.2,5225.3,25.15,.48,215601022,6063.15,18.28,2.89,1.49
CNX 200,02-04-2012,2690.9,2711.85,2686.55,2704.85,14.25,.53,400290079,7518.32,18.58,2.71,1.51
S&P CNX 500,02-04-2012,4222.2,4257.1,4219.95,4246.95,25.15,.6,503743720,8595.47,18.45,2.56,1.52
NIFTY Midcap 50,02-04-2012,2309.65,2328.35,2301.65,2319.65,18.65,.81,149389455,1152.65,18.45,1.54,1.54
CNX Midcap,02-04-2012,7711.7,7793.85,7711.7,7767.15,55.75,.72,214314787,1840.08,18.24,1.94,1.69
CNX Smallcap,02-04-2012,3397.3,3452.15,3397.3,3445.85,59.85,1.77,58608015,856.4,16.21,1.72,1.31
S&P CNX Nifty Dividend,02-04-2012,-,-,-,0,0,-,-,-,-,-,-
CNX Auto,02-04-2012,4244.5,4247.9,4193.6,4216.3,9.3,.22,26359974,624.12,20.92,4.05,1.95
CNX Bank,02-04-2012,10186.8,10321.75,10180.95,10305.35,92.6,.91,11953512,1058.58,15.38,2.34,1.3
CNX Energy,02-04-2012,7563.55,7590.85,7503.15,7542.4,-14.8,-.2,25459124,620.14,14.45,1.89,1.61
CNX Finance,02-04-2012,4135.6,4198.35,4131.7,4191.45,47.7,1.15,26694976,1549.24,17.87,2.82,1.27
CNX FMCG,02-04-2012,11430.25,11458.2,11391.25,11438.7,12.65,.11,18687618,590.54,30.35,10.16,1.68
CNX IT,02-04-2012,6511.85,6565.55,6493.25,6548,32,.49,10848273,520.68,20.96,5.88,1.77
CNX Media,02-04-2012,1239.05,1265.1,1238.7,1259.75,27.5,2.23,12500675,85.21,43.28,3.66,1.33
CNX Metal,02-04-2012,3047.25,3073.7,3033.95,3042.25,-12.5,-.41,28940027,648.22,11.94,1.45,1.45
CNX MNC,02-04-2012,5254.25,5261.45,5217.75,5235.1,-23.5,-.45,16113944,448.81,34.32,4,1.16
CNX Pharma,02-04-2012,5033.6,5051.4,5000.75,5028.2,-8.4,-.17,3613187,199.68,48.85,4.41,1.22
CNX PSU Bank,02-04-2012,3390.5,3438,3390.5,3417,31.9,.94,7575580,583.8,9.14,1.53,2.19
CNX Realty,02-04-2012,238.95,244.65,238.95,243.1,4.05,1.69,36562273,353,19.38,1.11,.61
CNX Consumption,02-04-2012,1915.6,1922.25,1910,1917.6,5.75,.3,41986609,1152.06,22.79,3.56,1.52
CNX Commodities,02-04-2012,2472.2,2486.4,2461.5,2472.85,-.7,-.03,71078983,1551.74,15.69,1.78,1.59
CNX Dividend Opportunities,02-04-2012,1542.35,1550.35,1539.05,1546.6,6.15,.4,45635869,1076.63,13.35,2.79,2.58
CNX Infrastructure,02-04-2012,2511.75,2555.35,2506.2,2547.75,38.6,1.54,132361073,1191.23,18.86,2.19,1.13
CNX PSE,02-04-2012,2901.4,2930.35,2884.2,2923.65,23.5,.81,30407063,612.59,15.49,2.15,2.47
CNX Service Sector,02-04-2012,6438.7,6510.7,6431.75,6502.25,59.35,.92,55809821,2403.97,18.24,2.97,1.39
S&P CNX Nifty Shariah,02-04-2012,-,-,-,1188.61,-1.18,-.1,38226170,1631.9,17.93,3.46,1.66
S&P CNX 500 Shariah,02-04-2012,-,-,-,1253.56,.82,.07,74257646,2395.1,18.72,3.66,1.56
S&P ESG India,02-04-2012,-,-,-,3704.4,38.17,1.04,-,-,-,-,-
