Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,28-04-2012,5209.6,5216.4,5196.35,5209,18.4,.35,6555703,297.89,17.99,3.05,1.54
CNX Nifty Junior,28-04-2012,10105.25,10166.65,10102.55,10145.2,41.9,.41,5344092,112.77,17.36,2.21,1.44
CNX 100,28-04-2012,5102,5111.55,5091.3,5104.6,18.5,.36,11899795,410.66,17.89,2.88,1.52
CNX 200,28-04-2012,2635.35,2642.2,2630.2,2638.25,10.35,.39,49203639,602.47,17.66,2.66,1.54
S&P CNX 500,28-04-2012,4141.75,4152.1,4134.9,4147.1,15.95,.39,62473382,715.97,17.88,2.51,1.55
NIFTY Midcap 50,28-04-2012,2169,2187.4,2164.8,2182.45,14,.65,26393870,108.3,12.97,1.38,2.01
CNX Midcap,28-04-2012,7369.75,7427.05,7369.75,7415.9,47.3,.64,36139790,194.44,16.14,1.72,1.84
CNX Smallcap,28-04-2012,3415.25,3421.95,3399.75,3417.4,11.25,.33,7494390,59.26,16.61,1.41,1.7
S&P CNX Nifty Dividend,28-04-2012,-,-,-,.16,0,-,-,-,-,-,-
CNX Auto,28-04-2012,4394.75,4411.15,4380.8,4401.95,17.55,.4,1313534,34.58,22.11,4.38,1.85
CNX Bank,28-04-2012,10199.05,10232.1,10175.3,10212.65,63.95,.63,1438973,138.02,15.33,2.4,1.26
CNX Energy,28-04-2012,7409.9,7419.6,7392.45,7411.45,8.7,.12,979747,25.53,14.2,1.86,1.64
CNX Finance,28-04-2012,4140.6,4151.65,4128,4143.1,23.05,.56,2394392,155.04,17.63,2.82,1.27
CNX FMCG,28-04-2012,12156.35,12188.6,12146.9,12177.45,61.8,.51,785740,45.39,32.74,11.19,1.56
CNX IT,28-04-2012,5949.45,5954.5,5927.65,5943.1,2.75,.05,699150,33.01,18.22,5.42,1.93
CNX Media,28-04-2012,1187.15,1199.8,1184.5,1196.3,10.15,.86,812167,4.86,41.07,3.48,1.4
CNX Metal,28-04-2012,2932.95,2949.3,2926.95,2943.15,20.35,.7,1670144,42.35,11.62,1.4,1.47
CNX MNC,28-04-2012,5199.95,5218.15,5193.4,5211.9,29,.56,628154,26.02,34.18,3.99,1.16
CNX Pharma,28-04-2012,5155.05,5155.05,5138.25,5144.5,6.9,.13,198911,8.06,49.98,4.51,1.19
CNX PSU Bank,28-04-2012,3272.95,3297.65,3256.55,3285.1,20.35,.62,1034916,48.39,8.88,1.51,2.23
CNX Realty,28-04-2012,221.95,225.45,221.4,224.3,2.5,1.13,4642518,32.88,19.27,.94,.63
CNX Consumption,28-04-2012,1930.15,1936.15,1928.2,1933.25,8.7,.45,4680870,115.46,22.53,3.46,1.53
CNX Commodities,28-04-2012,2365.2,2373.05,2359.6,2369.25,10.45,.44,4439761,85.46,15.1,1.71,1.66
CNX Dividend Opportunities,28-04-2012,1517.55,1524.5,1514.7,1522.1,8.85,.58,4648802,74.96,12.9,2.69,2.64
CNX Infrastructure,28-04-2012,2349.45,2354.1,2338.25,2347.25,5.8,.25,22798702,89.12,17.6,1.97,1.24
CNX PSE,28-04-2012,2811.05,2826.8,2802.15,2820.5,16.8,.6,2170691,37.14,14.94,2.07,2.56
CNX Service Sector,28-04-2012,6192.55,6205.45,6174.2,6195.55,25.55,.41,4500184,205.73,17.15,2.85,1.46
S&P CNX Nifty Shariah,28-04-2012,-,-,-,1140.65,2.74,.24,1957462,93.45,17.01,3.32,1.73
S&P CNX 500 Shariah,28-04-2012,-,-,-,1212.09,2.95,.24,8428049,181.65,17.86,3.53,1.61
S&P ESG India,28-04-2012,-,-,-,3497.23,24.01,.69,-,-,-,-,-
