Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,05-03-2012,5342.55,5344.5,5265.7,5280.35,-79.05,-1.47,196421155,6036.63,18.71,2.99,1.5
CNX Nifty Junior,05-03-2012,10378.9,10378.9,10205.3,10233.55,-145.8,-1.4,87711029,1699.23,15.52,2.28,1.51
CNX 100,05-03-2012,5233.25,5233.25,5157.3,5170.35,-76.8,-1.46,284132184,7735.86,18.12,2.85,1.5
CNX 200,05-03-2012,2707.7,2707.7,2667.1,2674.05,-40.1,-1.48,490845362,9039.77,18.4,2.67,1.52
S&P CNX 500,05-03-2012,4246.85,4246.85,4186.55,4195.45,-60.55,-1.42,603874968,10101.24,18.25,2.53,1.53
NIFTY Midcap 50,05-03-2012,2313.8,2313.8,2261.85,2270.3,-42.35,-1.83,161999663,1141.16,18.01,1.5,1.57
CNX Midcap,05-03-2012,7655.75,7655.75,7503.5,7529.5,-125.95,-1.65,240967885,1683.88,17.66,1.88,1.74
CNX Smallcap,05-03-2012,3356.05,3357.3,3309.8,3317.4,-41.8,-1.24,58470149,638.31,16.71,1.69,1.31
S&P CNX Nifty Dividend,05-03-2012,-,-,-,73.69,0,-,-,-,-,-,-
CNX Auto,05-03-2012,4094.8,4108.65,4059.7,4089.8,-16,-.39,29354535,877.42,20.29,3.93,2.01
CNX Bank,05-03-2012,10406.85,10406.85,10152.1,10178.85,-271.4,-2.6,17289248,1392.34,15.19,2.31,1.32
CNX Energy,05-03-2012,8104.55,8110.15,7961.35,7993.15,-116,-1.43,43874401,956.75,15.57,1.98,1.45
CNX Finance,05-03-2012,4191.55,4191.55,4103.65,4109.9,-99.55,-2.36,36504146,1956.25,17.39,2.74,1.29
CNX FMCG,05-03-2012,10459.05,10522.95,10389.35,10494.55,31.05,.3,14706289,406.58,27.83,9.32,1.83
CNX IT,05-03-2012,6537.35,6543.65,6438.7,6471.4,-77.6,-1.18,11007962,511.02,20.68,5.81,1.79
CNX Media,05-03-2012,1277.05,1284.35,1262.5,1279.5,4.9,.38,13490560,110.99,50.29,3.75,1.25
CNX Metal,05-03-2012,3192.45,3192.75,3102.45,3107.75,-103.75,-3.23,29293035,686.14,12.16,1.48,1.42
CNX MNC,05-03-2012,5148.55,5157.05,5104.35,5108,-49.1,-.95,13346539,412.8,33.34,3.91,1.19
CNX Pharma,05-03-2012,4868.9,4879.65,4829.9,4835.75,-39.5,-.81,2911990,164.25,46.98,4.24,1.26
CNX PSU Bank,05-03-2012,3562.5,3562.5,3457.1,3482.35,-90.3,-2.53,11865497,755.04,9.31,1.56,2.15
CNX Realty,05-03-2012,247.55,247.55,238.35,239.05,-8.6,-3.47,48162562,486.14,19.05,1.09,.62
CNX Consumption,05-03-2012,1884.65,1887.15,1874,1879.1,-8.15,-.43,74959832,1924.42,22.35,3.5,1.56
CNX Commodities,05-03-2012,2593.8,2594.25,2548.35,2557,-42,-1.62,97622103,2229.23,16.25,1.84,1.55
CNX Dividend Opportunities,05-03-2012,1530.9,1530.9,1509.65,1519.9,-12.5,-.82,52085860,1223.66,13.11,2.74,2.63
CNX Infrastructure,05-03-2012,2611.3,2611.3,2571.05,2579.05,-41.1,-1.57,188291037,2126.49,19.09,2.22,1.12
CNX PSE,05-03-2012,3031.7,3031.7,2976.05,2986.5,-54.3,-1.79,29076606,573.16,16.26,2.18,2.38
CNX Service Sector,05-03-2012,6557.9,6557.9,6451.55,6465.95,-110.05,-1.67,119228467,3899.69,18.06,2.94,1.4
S&P CNX Nifty Shariah,05-03-2012,-,-,-,1202.13,-18.31,-1.5,35116297,1603.85,18.33,3.52,1.62
S&P CNX 500 Shariah,05-03-2012,-,-,-,1250.38,-16.14,-1.27,67576955,2281.87,18.81,3.67,1.55
S&P ESG India,05-03-2012,-,-,-,3691.32,-62.53,-1.67,-,-,-,-,-
