Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,15-03-2012,5462.5,5462.5,5362.3,5380.5,-83.4,-1.53,160257651,5961.15,19.01,3.06,1.48
CNX Nifty Junior,15-03-2012,10665.3,10680.15,10413,10457.55,-209.45,-1.96,122738369,2236.4,15.88,2.33,1.48
CNX 100,15-03-2012,5354.95,5354.95,5252.9,5270.8,-85.5,-1.6,282996020,8197.54,18.44,2.91,1.48
CNX 200,15-03-2012,2771.7,2771.7,2717.8,2727.55,-44.7,-1.61,581545544,10108.23,18.74,2.73,1.49
S&P CNX 500,15-03-2012,4342.2,4342.2,4262.65,4275.75,-67.3,-1.55,687409807,11365.7,18.57,2.58,1.51
NIFTY Midcap 50,15-03-2012,2393.65,2393.65,2319.2,2327.2,-63.55,-2.66,235108421,1563.87,18.51,1.54,1.53
CNX Midcap,15-03-2012,7886.75,7886.75,7700.05,7727.35,-159,-2.02,338763179,2551.43,18.15,1.93,1.7
CNX Smallcap,15-03-2012,3435.75,3445.55,3395.75,3412.6,-27.05,-.79,65944179,985.97,16.04,1.7,1.32
S&P CNX Nifty Dividend,15-03-2012,-,-,-,76.86,0,-,-,-,-,-,-
CNX Auto,15-03-2012,4234.8,4234.8,4173.55,4209,-28.25,-.67,23205463,678.05,20.88,4.05,1.95
CNX Bank,15-03-2012,10894.45,10894.45,10556.4,10595,-294.7,-2.71,19707900,1670.9,15.82,2.4,1.26
CNX Energy,15-03-2012,8162.55,8173.25,7985.3,8012.9,-137.95,-1.69,30379969,853.44,15.35,2.01,1.52
CNX Finance,15-03-2012,4367.9,4367.9,4238.7,4249.7,-119.15,-2.73,37056953,2188.94,18.12,2.86,1.25
CNX FMCG,15-03-2012,10781.45,10798.35,10622.95,10692.1,-91.9,-.85,21442790,639.56,28.37,9.5,1.8
CNX IT,15-03-2012,6533.85,6553.15,6489.05,6519,3.8,.06,17468545,829.91,20.87,5.85,1.77
CNX Media,15-03-2012,1280.3,1287.1,1243.8,1247.9,-27.9,-2.19,8273426,72.07,42.87,3.63,1.34
CNX Metal,15-03-2012,3199.9,3199.9,3145,3170.85,-41.25,-1.28,34003869,928.49,12.44,1.51,1.39
CNX MNC,15-03-2012,5214.45,5215.2,5159.3,5194.45,-20.65,-.4,14072442,438.83,34.06,3.97,1.17
CNX Pharma,15-03-2012,4918.25,4920.2,4881.1,4893.7,-17.7,-.36,4854737,232.65,47.54,4.29,1.25
CNX PSU Bank,15-03-2012,3755.05,3762.55,3626.9,3646.1,-106,-2.83,14091613,950.42,9.75,1.63,2.06
CNX Realty,15-03-2012,252.05,252.05,243.9,245.25,-7.3,-2.89,50943670,521.75,19.55,1.11,.6
CNX Consumption,15-03-2012,1906.95,1908.45,1883,1889.7,-18,-.94,67157894,1454.71,22.46,3.51,1.55
CNX Commodities,15-03-2012,2615.4,2615.4,2578.75,2589.95,-31.95,-1.22,89250146,2104.11,16.43,1.86,1.52
CNX Dividend Opportunities,15-03-2012,1572.25,1574.6,1541.3,1550.5,-21.6,-1.37,69773474,1454.27,13.38,2.79,2.58
CNX Infrastructure,15-03-2012,2665.1,2665.1,2604.25,2619.25,-54.3,-2.03,239345390,1738.27,19.39,2.25,1.1
CNX PSE,15-03-2012,3076.4,3076.4,3013,3024,-60.2,-1.95,35469933,706.3,16.02,2.22,2.39
CNX Service Sector,15-03-2012,6700.95,6700.95,6563.2,6583.45,-115.2,-1.72,88099844,3520.96,18.46,3.01,1.38
S&P CNX Nifty Shariah,15-03-2012,-,-,-,1217.25,-9.72,-.79,43761790,2106.49,18.36,3.55,1.63
S&P CNX 500 Shariah,15-03-2012,-,-,-,1267.49,-10.41,-.81,81582100,2948.17,18.92,3.7,1.54
S&P ESG India,15-03-2012,-,-,-,3738.3,-86.07,-2.25,-,-,-,-,-
