Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,16-03-2012,5380.35,5445.65,5305,5317.9,-62.6,-1.16,267521147,9432.07,18.79,3.02,1.5
CNX Nifty Junior,16-03-2012,10458.55,10568.6,10298.5,10324.5,-133.05,-1.27,124628843,2225.08,15.68,2.3,1.5
CNX 100,16-03-2012,5270.75,5332.85,5197.65,5208.6,-62.2,-1.18,392149990,11657.15,18.22,2.88,1.5
CNX 200,16-03-2012,2727.55,2759.55,2689.65,2695.2,-32.35,-1.19,774975521,13978.4,18.52,2.7,1.51
S&P CNX 500,16-03-2012,4275.75,4322.05,4219.4,4226.05,-49.7,-1.16,891198871,15349.12,18.36,2.55,1.53
NIFTY Midcap 50,16-03-2012,2332.55,2354.85,2290.15,2300.6,-26.6,-1.14,318773988,2014.61,18.3,1.52,1.55
CNX Midcap,16-03-2012,7727.85,7809.95,7611.4,7638.85,-88.5,-1.15,425688699,3091.83,17.94,1.91,1.72
CNX Smallcap,16-03-2012,3416.5,3439.6,3363.5,3369.9,-42.7,-1.25,67223700,858.61,15.84,1.68,1.34
S&P CNX Nifty Dividend,16-03-2012,-,-,-,76.86,0,-,-,-,-,-,-
CNX Auto,16-03-2012,4196.75,4310.3,4152.05,4215.4,6.4,.15,37113278,1361.35,20.91,4.05,1.95
CNX Bank,16-03-2012,10607.75,10832.3,10348.05,10391.35,-203.65,-1.92,23931870,2230.56,15.51,2.36,1.29
CNX Energy,16-03-2012,7928.2,8039.5,7712.1,7746.55,-266.35,-3.32,47532242,1311.17,14.84,1.94,1.57
CNX Finance,16-03-2012,4255.8,4349.3,4184.45,4201.75,-47.95,-1.13,48294305,2938.6,17.91,2.83,1.26
CNX FMCG,16-03-2012,10683.4,11149.45,10683.4,10894.6,202.5,1.89,55112962,1270.13,28.9,9.68,1.76
CNX IT,16-03-2012,6560.7,6585.15,6475.05,6501.25,-17.75,-.27,18161670,824.83,20.82,5.84,1.78
CNX Media,16-03-2012,1248.7,1256.9,1204.9,1210.15,-37.75,-3.03,10100185,70.18,41.57,3.52,1.39
CNX Metal,16-03-2012,3174.3,3213.7,3095.3,3106.45,-64.4,-2.03,39726876,1046.61,12.19,1.48,1.42
CNX MNC,16-03-2012,5204.8,5222.8,5134.45,5144.8,-49.65,-.96,21494698,751.58,33.73,3.94,1.18
CNX Pharma,16-03-2012,4901.35,4944.15,4786.65,4805.1,-88.6,-1.81,6907247,366.32,46.68,4.21,1.27
CNX PSU Bank,16-03-2012,3650.1,3724.9,3511.95,3528.25,-117.85,-3.23,15236066,1256.01,9.44,1.58,2.12
CNX Realty,16-03-2012,246.25,250.75,240.95,242,-3.25,-1.33,55856235,566.83,19.29,1.1,.61
CNX Consumption,16-03-2012,1890.05,1913.65,1872.1,1877.05,-12.65,-.67,105383983,2987.46,22.31,3.49,1.56
CNX Commodities,16-03-2012,2586.35,2615,2526.05,2531.6,-58.35,-2.25,127395486,2947.31,16.06,1.82,1.56
CNX Dividend Opportunities,16-03-2012,1550.4,1564.2,1528.1,1530.3,-20.2,-1.3,112740601,2630.53,13.21,2.76,2.61
CNX Infrastructure,16-03-2012,2631.65,2658.3,2548.9,2556.25,-63,-2.41,302331359,2446.6,18.93,2.2,1.13
CNX PSE,16-03-2012,3019.9,3063.55,2924.7,2937.15,-86.85,-2.87,58464885,1270.55,15.56,2.16,2.46
CNX Service Sector,16-03-2012,6602.6,6694,6486.2,6505,-78.45,-1.19,92607287,4243.44,18.24,2.98,1.39
S&P CNX Nifty Shariah,16-03-2012,-,-,-,1195.67,-21.58,-1.77,68865169,3083.64,18.04,3.48,1.65
S&P CNX 500 Shariah,16-03-2012,-,-,-,1248.73,-18.75,-1.48,118926755,4077.03,18.64,3.64,1.57
S&P ESG India,16-03-2012,-,-,-,3688.54,-49.76,-1.33,-,-,-,-,-
