Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,08-08-2014,7588.7,7592.45,7540.1,7568.55,-80.7,-1.06,118429659,6283.56,19.93,3.29,1.34
CNX Nifty Junior,08-08-2014,16189.1,16189.1,15963.05,16037.35,-291.75,-1.79,78675266,2277.75,20.2,2.58,1.16
CNX 100,08-08-2014,7531.65,7531.65,7476.45,7504.1,-88.4,-1.16,197104925,8561.31,19.97,3.16,1.32
CNX 200,08-08-2014,3867.6,3867.6,3837,3850.7,-48.25,-1.24,464381954,11388.37,19.93,3.01,1.31
CNX 500,08-08-2014,6104.05,6104.05,6051.35,6072.65,-80.85,-1.31,619681283,12854.47,20.81,2.85,1.31
NIFTY Midcap 50,08-08-2014,3128.9,3128.9,3064.9,3078.9,-77.9,-2.47,189932457,2510.04,17.59,1.63,1.2
CNX Midcap,08-08-2014,10742.05,10742.05,10602.75,10644.85,-185.1,-1.71,212411320,3328.06,18.85,2.3,1.3
CNX Smallcap,08-08-2014,4980.65,4980.65,4881.9,4897.25,-134.6,-2.67,144327102,1250.82,19.54,1.31,1.39
CNX Nifty Dividend,08-08-2014,-,-,-,74.77,0,-,-,-,-,-,-
CNX Auto,08-08-2014,6944.3,6944.55,6867.65,6918.65,-97.25,-1.39,30556586,946.07,32.24,5.44,0.98
CNX Bank,08-08-2014,14831.75,14858.95,14709.1,14765.75,-221.1,-1.48,27150257,2111.53,15.78,2.27,1.23
CNX Energy,08-08-2014,9322.85,9322.85,9223.75,9264.6,-154.2,-1.64,27100910,719.92,13.1,1.82,1.79
CNX Finance,08-08-2014,6144.8,6154.85,6103.4,6131.4,-73.4,-1.18,33618466,2265.28,17.49,2.7,1.27
CNX FMCG,08-08-2014,18450.7,18568.25,18386.6,18534.6,12.5,0.07,10040068,397.03,34.92,11.31,1.48
CNX IT,08-08-2014,10327.2,10384.7,10293.15,10318.25,-24.7,-0.24,8840309,845.76,20.58,6.04,1.4
CNX Media,08-08-2014,1960.65,1962.4,1921.3,1932.8,-43.5,-2.2,9196804,103.08,39.77,4.59,0.84
CNX Metal,08-08-2014,3226.95,3226.95,3138.2,3150.1,-108.85,-3.34,38459792,1044.89,14.87,1.47,1.81
CNX MNC,08-08-2014,7898.15,7898.2,7777.75,7798.35,-144.25,-1.82,14482373,651.62,37.45,5.68,1.14
CNX Pharma,08-08-2014,9044.85,9162.55,8997.15,9130.6,15.15,0.17,3927139,388.33,35.07,6.71,0.72
CNX PSU Bank,08-08-2014,3454.25,3466.75,3412.5,3435.8,-57.85,-1.66,31923092,1390.02,11.51,1.08,1.69
CNX Realty,08-08-2014,241.65,241.65,234.5,234.95,-10.15,-4.14,96043419,554.33,36.78,1.2,0.8
CNX Consumption,08-08-2014,2999.4,3002.35,2978.5,2995.9,-23.55,-0.78,37415872,1641.48,29.79,4.75,1.07
CNX Commodities,08-08-2014,2899.75,2899.75,2846.3,2852.6,-76.75,-2.62,73650119,2129.57,15.69,1.79,1.87
CNX Dividend Opportunities,08-08-2014,1993.4,1993.4,1972.65,1980.55,-31.4,-1.56,83937682,1727.38,14.16,2.19,2.55
CNX Infrastructure,08-08-2014,3112.45,3112.45,3063.3,3075,-66.55,-2.12,127150390,1852.73,20.75,2.35,1.16
CNX PSE,08-08-2014,3497.5,3497.5,3439.5,3452.55,-82.7,-2.34,49178478,951.8,11.74,2.05,2.73
CNX Service Sector,08-08-2014,9280.35,9292.55,9228.6,9258.7,-89.5,-0.96,79000778,3845.75,17.87,3.03,1.33
CNX Nifty Shariah,08-08-2014,-,-,-,1706.47,-7.74,-0.45,19717634,1508.7,19.47,3.6,1.07
CNX 500 Shariah,08-08-2014,-,-,-,1861.32,-13.63,-0.73,64466330,2768.11,21.79,3.96,1.03
CNX Low Volatility,08-08-2014,-,-,-,5820.9,-54.3,-0.92,38739228,2623.06,21.98,4.21,1.45
CNX Alpha Index,08-08-2014,-,-,-,6552.64,-115.42,-1.73,49977492,1679.55,26.47,3.39,0.71
CNX High Beta,08-08-2014,-,-,-,1838.09,-64.47,-3.39,278618437,4555.86,13.56,1.01,1.55
CNX DEFTY,08-08-2014,-,-,-,4260.25,-55.61,-1.29,-,-,-,-,-
