Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,14-12-2015,7558.2,7663.95,7551.05,7650.05,39.6,.52,153492615,6290.42,20.69,3.07,1.51
Nifty Next 50,14-12-2015,18942.95,19145.45,18875.6,19098.4,95.05,.5,79548437,2276.83,21.17,2.71,1.7
Nifty 100,14-12-2015,7691.7,7794.3,7685.75,7780.15,40,.52,233041052,8567.25,20.77,3,1.54
Nifty 200,14-12-2015,3992.5,4044.45,3989.25,4036.75,20.4,.51,451100762,10571.3,21.7,2.88,1.5
Nifty 500,14-12-2015,6389.7,6467.2,6386.45,6457.6,32.15,.5,577239636,12145.2,22.64,2.76,1.46
Nifty Midcap 50,14-12-2015,3200,3241.75,3194.3,3222.7,7.8,.24,173834727,1527.89,20.45,1.27,2.39
Nifty Midcap 100,14-12-2015,12781.55,12909.25,12748.65,12867.65,60.05,.47,171741727,2816.19,26.27,2.19,1.52
Nifty Smallcap 100,14-12-2015,5261,5333.75,5247.95,5321.6,46,.87,162135271,1165.16,23.13,1.05,1.43
Nifty50 Dividend Points,14-12-2015,-,-,-,95.23,0,-,-,-,-,-,-
Nifty Auto,14-12-2015,7858.75,7988.95,7797.65,7964.05,20.8,.26,33541768,1456.52,40.01,6.06,.82
Nifty Bank,14-12-2015,16212.4,16440.85,16205.8,16350.65,8.15,.05,60757601,1861.6,17.09,2.31,1.19
Nifty Energy,14-12-2015,7958.75,8038.95,7939.65,7997.05,-5.75,-.07,16513448,559.43,12.04,1.44,1.9
Nifty Financial Services,14-12-2015,6677.85,6780.75,6677.85,6765.1,23.5,.35,48993166,1857.49,17.98,2.84,1.23
Nifty FMCG,14-12-2015,19589,19753.05,19494.7,19698.7,74.55,.38,10464010,542.56,36.56,11.6,1.46
Nifty IT,14-12-2015,10940.75,11124.9,10940.75,11099.7,56.65,.51,7044052,828.05,19.31,5.88,2.62
Nifty Media,14-12-2015,2379.7,2429.1,2364.65,2415.35,35.9,1.51,12321292,129.14,46.38,5.83,.77
Nifty Metal,14-12-2015,1695.15,1746.85,1692.9,1740.15,40.35,2.37,50720072,815.72,14.03,.65,3.98
Nifty MNC,14-12-2015,9236.1,9402.85,9213.8,9377.7,142.55,1.54,13793859,671.57,40.64,6.93,1.73
Nifty Pharma,14-12-2015,11376.45,11511,11349.15,11488,104.5,.92,8634448,789.54,58.2,6.17,.53
Nifty PSU Bank,14-12-2015,2859.25,2901.1,2850.15,2882.7,-2.95,-.1,38464413,597.42,11.78,.89,1.99
Nifty Realty,14-12-2015,161.2,163.7,160.4,161.8,-.3,-.19,45484211,187.29,28.47,.75,.91
