Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,21-12-2015,7745.65,7840.75,7733.45,7834.45,72.5,.93,130174102,5558.38,21.19,3.14,1.48
Nifty Next 50,21-12-2015,19610.95,19748.3,19584.9,19724.75,130.9,.67,50978168,1742.8,21.87,2.8,1.64
Nifty 100,21-12-2015,7895.85,7982.8,7890.35,7978.9,70.4,.89,181152270,7301.19,21.3,3.08,1.5
Nifty 200,21-12-2015,4101.05,4144.05,4098.25,4142.15,35.65,.87,410381432,9307.9,22.28,2.94,1.46
Nifty 500,21-12-2015,6563.65,6630.7,6562,6628.05,57.25,.87,563240660,10967.46,23.25,2.83,1.42
Nifty Midcap 50,21-12-2015,3322.25,3349.55,3317.25,3344.4,28.5,.86,152430675,1316.43,21.23,1.29,2.31
Nifty Midcap 100,21-12-2015,13205.75,13289.3,13183.65,13279.7,101.8,.77,173209888,2597,27.12,2.24,1.47
Nifty Smallcap 100,21-12-2015,5496.3,5537.65,5487.25,5533.4,44.85,.82,157553098,1228.43,24.55,1.09,1.38
Nifty50 Dividend Points,21-12-2015,-,-,-,95.23,0,-,-,-,-,-,-
Nifty Auto,21-12-2015,8092.65,8162.55,8092.65,8154.9,75.7,.94,15183974,822.32,40.97,6.21,.8
Nifty Bank,21-12-2015,16593.4,16848.6,16580.65,16825.15,230.85,1.39,43038799,1256.07,17.59,2.38,1.16
Nifty Energy,21-12-2015,8265.75,8365.15,8260.1,8343.75,65.95,.8,19894904,648.93,12.57,1.5,1.82
Nifty Financial Services,21-12-2015,6880.9,6986.25,6880.45,6976.3,85.05,1.23,37295551,1429.78,18.54,2.93,1.19
Nifty FMCG,21-12-2015,19944.15,20167.25,19781.5,20134.85,321.4,1.62,15231353,732.65,37.37,11.85,1.43
Nifty IT,21-12-2015,11096.4,11232.5,11067.2,11224.75,102.25,.92,6043899,641.56,19.53,5.95,2.6
Nifty Media,21-12-2015,2488.65,2525.7,2488.65,2522.3,30.65,1.23,32912474,278.92,48.44,6.09,.73
Nifty Metal,21-12-2015,1778.4,1808.6,1774.6,1800.4,27.7,1.56,37114705,520.92,14.52,.68,3.84
Nifty MNC,21-12-2015,9527.2,9550.85,9498.75,9539.35,41.2,.43,12494195,495.82,41.34,7.05,1.7
Nifty Pharma,21-12-2015,11449.65,11581.85,11416.35,11556.95,-106.85,-.92,16764130,1381.88,58.55,6.21,.53
Nifty PSU Bank,21-12-2015,2912.5,2948.2,2906.45,2941.55,37.85,1.3,38075195,549.15,12.02,.91,1.95
Nifty Realty,21-12-2015,168.1,170.65,167.85,169.75,2,1.19,50531461,310.03,29.88,.78,.87
Nifty India Consumption,21-12-2015,3532.3,3557.7,3523,3555.55,32.45,.92,42324914,1737.74,30.16,4.96,1.09
Nifty Commodities,21-12-2015,2352,2377.6,2350,2372.65,20.85,.89,63964343,1395.74,14.78,1.41,2.57
Nifty Dividend Opportunities 50,21-12-2015,1874.7,1891,1868.55,1889.3,20.55,1.1,59392721,1607.16,16.25,2.44,2.93
Nifty Infrastructure,21-12-2015,2676.8,2702.9,2675.95,2698.5,21.45,.8,95306990,839.08,19.17,1.74,1.17
Nifty PSE,21-12-2015,3013.1,3057.4,3010.35,3052.45,41.3,1.37,37095212,623.6,11.51,1.63,3.24
Nifty Services Sector,21-12-2015,10036.7,10180.9,10035.15,10174.8,121.15,1.21,79954747,2704.28,18.18,3.07,1.52
Nifty50 Shariah,21-12-2015,-,-,-,1807.21,8.64,.48,24425296,1659.07,19.06,2.65,1.54
Nifty500 Shariah,21-12-2015,-,-,-,2146.91,10.04,.47,90646173,3715.87,22.02,3.29,1.25
Nifty Low Volatility 50,21-12-2015,-,-,-,7403.57,41.03,.56,61706002,4274.82,24.44,4.25,1.78
Nifty Alpha 50,21-12-2015,-,-,-,9373.17,68.78,.74,56698992,1729.15,44.42,5.71,.86
Nifty High Beta 50,21-12-2015,-,-,-,1512.32,23.15,1.55,231917319,2795.76,20.29,.7,1.64
Nifty50 USD,21-12-2015,-,-,-,4093,43.97,1.09,-,-,-,-,-
Nifty100 Equal Weight,21-12-2015,-,-,-,10105.59,72.63,.72,181152270,7301.19,20.4,2.08,1.78
Nifty100 Liquid 15,21-12-2015,3037.5,3069.95,3037.4,3066.75,32.45,1.07,52684518,1504.66,18.97,2.02,1.24
Nifty CPSE,21-12-2015,1984.35,2018.75,1980.65,2014.2,30.7,1.55,11235371,363.64,11.21,1.82,3.81
Nifty50 Value 20,21-12-2015,3487.75,3539.5,3483.15,3535.5,46,1.32,62292753,2444.4,14.79,2.32,2.12
Nifty Midcap Liquid 15,21-12-2015,-,-,-,2890.58,31.23,1.09,39982472,425.44,11.07,1.37,2.1
Nifty Shariah 25,21-12-2015,-,-,-,3250.45,13.97,.43,20053073,1791.58,26.95,4.74,1.15
India VIX,21-12-2015,14.4925,14.9775,12.98,14.23,-.27,-1.85,-,-,-,-,-
Nifty Growth Sectors 15,21-12-2015,5103,5158.4,5087,5153.85,60.4,1.19,15496755,1501.14,24.97,7.78,1.75
Nifty50 TR 1x Inverse,21-12-2015,467.1,467.65,461.55,461.75,-4.15,-.89,-,-,-,-,-
Nifty50 TR 2x Leverage,21-12-2015,3413,3495.1,3404.75,3491.5,62.35,1.82,-,-,-,-,-
