Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,10-12-2015,7643.3,7691.95,7610,7683.3,70.8,.93,145249292,6492.02,20.77,3.09,1.48
Nifty Next 50,10-12-2015,19096.15,19179.25,18937.55,19159.75,150.55,.79,73594290,2359.4,21.23,2.72,1.69
Nifty 100,10-12-2015,7774.3,7819.95,7736.55,7812.55,70.3,.91,218843582,8851.41,20.85,3.02,1.52
Nifty 200,10-12-2015,4034.15,4058.05,4013.75,4054.4,36.95,.92,494199639,11657.41,21.79,2.89,1.47
Nifty 500,10-12-2015,6451.7,6488.45,6420.85,6484.25,58.9,.92,683923198,13088.11,22.72,2.77,1.44
Nifty Midcap 50,10-12-2015,3236.95,3271.05,3204.15,3266.45,45.2,1.4,219784451,2282.39,20.73,1.29,2.36
Nifty Midcap 100,10-12-2015,12848.3,12912.35,12726.65,12904.8,111.95,.88,209613529,3662.38,26.35,2.2,1.51
Nifty Smallcap 100,10-12-2015,5287.65,5336.25,5253.4,5332.35,75.85,1.44,175183940,1003.77,23.05,1.04,1.42
Nifty50 Dividend Points,10-12-2015,-,-,-,95.23,0,-,-,-,-,-,-
Nifty Auto,10-12-2015,8123.8,8123.8,8006.55,8085,17.1,.21,33505053,1360.48,40.62,6.15,.8
Nifty Bank,10-12-2015,16697.2,16745.25,16573.15,16711.05,50.3,.3,50821530,1699.95,17.46,2.36,1.16
Nifty Energy,10-12-2015,7880.3,8058.9,7869.3,8046.1,196.65,2.51,21633627,882.47,12.12,1.44,1.89
Nifty Financial Services,10-12-2015,6816.6,6865.5,6795.8,6855.25,51.85,.76,50321121,2039.97,18.21,2.87,1.21
Nifty FMCG,10-12-2015,19487.9,19650.4,19466.35,19624.3,175.85,.9,10470347,581.17,36.41,11.55,1.47
Nifty IT,10-12-2015,10971.55,11073.15,10931.15,11055.5,125.45,1.15,7908231,832.66,19.24,6.01,2.4
Nifty Media,10-12-2015,2366.65,2402.75,2332.6,2396.15,35.4,1.5,8632774,174.75,46.01,5.78,.77
Nifty Metal,10-12-2015,1667.2,1695.15,1665.85,1690,31.2,1.88,38396213,519.59,13.63,.64,4.09
Nifty MNC,10-12-2015,9230.85,9291.75,9180.3,9269.05,63.55,.69,16342397,694.87,40.17,6.85,1.75
