Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,31-12-2015,7897.8,7955.55,7891.15,7946.35,50.1,.63,155645098,6780.85,21.49,3.19,1.46
Nifty Next 50,31-12-2015,19899.1,20005,19885.35,19977.05,127.05,.64,121976894,3914.57,22.14,2.84,1.62
Nifty 100,31-12-2015,8044.4,8096.15,8039.3,8090.9,51.1,.64,277621992,10695.43,21.6,3.12,1.48
Nifty 200,31-12-2015,4180.3,4203.7,4177.55,4201.8,24.35,.58,662351765,14796.13,22.61,2.99,1.44
Nifty 500,31-12-2015,6690.65,6727.75,6687.45,6724.75,39.3,.59,822731398,16356.17,23.6,2.87,1.4
Nifty Midcap 50,31-12-2015,3398.35,3420.75,3388.7,3415.2,24.35,.72,302617401,2942.47,21.84,1.33,2.22
Nifty Midcap 100,31-12-2015,13396.75,13411.6,13346.45,13396.7,31.1,.23,302545275,5616.08,27.43,2.26,1.45
Nifty Smallcap 100,31-12-2015,5607.55,5656.35,5607.55,5653.3,55.45,.99,251745347,1597.12,25.08,1.11,1.35
Nifty50 Dividend Points,31-12-2015,-,-,-,95.23,0,-,-,-,-,-,-
Nifty Auto,31-12-2015,8246.65,8266.4,8220.1,8254.75,14.55,.18,24272526,1280.57,41.47,6.28,.79
Nifty Bank,31-12-2015,16916.05,16972.25,16896.65,16922.2,4.3,.03,59187548,1742.66,17.69,2.39,1.15
Nifty Energy,31-12-2015,8512.05,8606.4,8483.15,8584.1,66.85,.78,37564259,1583.86,12.93,1.54,1.77
Nifty Financial Services,31-12-2015,7006.3,7077,7006.3,7059.15,52.8,.75,54178151,2167.03,18.76,2.96,1.18
Nifty FMCG,31-12-2015,20064.4,20245.4,19993.5,20192.65,124.1,.62,14142210,671.72,37.48,11.89,1.43
Nifty IT,31-12-2015,11113,11233.85,11113,11212.55,94.95,.85,8197040,859.05,19.51,5.94,2.6
Nifty Media,31-12-2015,2603.45,2646.55,2591.85,2633,37.2,1.43,19545131,336.69,50.56,6.35,.7
Nifty Metal,31-12-2015,1823.2,1829.15,1809.25,1826.85,9.1,.5,62643231,766.92,14.73,.69,3.79
Nifty MNC,31-12-2015,9520.55,9574.25,9506.1,9558.25,42.9,.45,11885407,641.2,41.42,7.06,1.69
Nifty Pharma,31-12-2015,12005.3,12031.85,11887.05,11963.5,-23.75,-.2,33008658,1575.28,60.61,6.43,.51
Nifty PSU Bank,31-12-2015,2880.6,2881.9,2855.75,2864.3,-14.15,-.49,67595288,901.29,11.71,.88,2
Nifty Realty,31-12-2015,169.9,173.25,169.5,172.6,3.05,1.8,76375855,352.58,30.38,.8,.86
Nifty India Consumption,31-12-2015,3578.85,3612.5,3575.7,3606.2,31.45,.88,63754461,2681.59,30.59,5.03,1.08
Nifty Commodities,31-12-2015,2416,2435.05,2411.9,2432.15,17.75,.74,146080780,3389.6,15.15,1.45,2.51
Nifty Dividend Opportunities 50,31-12-2015,1905.6,1916.5,1900.35,1914.7,9.7,.51,149301776,3625.79,16.47,2.47,2.9
Nifty Infrastructure,31-12-2015,2758.2,2772.65,2745.85,2769.05,15.9,.58,157976521,1762.7,19.67,1.79,1.14
Nifty PSE,31-12-2015,3109.35,3136.35,3094.8,3131.55,25.85,.83,115381752,2170.23,11.81,1.67,3.16
Nifty Services Sector,31-12-2015,10226.8,10317.45,10226.8,10307.35,86.65,.85,121832183,4211.48,18.42,3.11,1.5
Nifty50 Shariah,31-12-2015,-,-,-,1835.6,10.37,.57,31618644,2364.26,19.36,2.7,1.51
Nifty500 Shariah,31-12-2015,-,-,-,2175.04,9.66,.45,156403976,6034.48,22.31,3.33,1.23
Nifty Low Volatility 50,31-12-2015,-,-,-,7485.07,24.76,.33,106941579,6082.26,24.71,4.3,1.76
Nifty Alpha 50,31-12-2015,-,-,-,9502.57,5.51,.06,58629213,1985.37,45.37,5.83,.81
Nifty High Beta 50,31-12-2015,-,-,-,1544.57,14.06,.92,377783394,4538.56,20.72,.72,1.6
Nifty50 USD,31-12-2015,-,-,-,4151.34,32.29,.78,-,-,-,-,-
Nifty100 Equal Weight,31-12-2015,-,-,-,10258.42,56.23,.55,277621992,10695.43,20.71,2.11,1.76
Nifty100 Liquid 15,31-12-2015,3095.8,3097.8,3078.3,3084.3,-9.65,-.31,67436968,2150.57,19.08,2.03,1.23
Nifty CPSE,31-12-2015,2057.8,2083.8,2049,2078.55,24.8,1.21,40426209,1283.76,11.57,1.88,3.7
Nifty50 Value 20,31-12-2015,3557.85,3586.75,3552,3579.85,23.5,.66,83794740,3472.67,14.97,2.35,2.09
Nifty Midcap Liquid 15,31-12-2015,-,-,-,2905.95,8.74,.3,89285583,1129.33,11.13,1.38,2.09
Nifty Shariah 25,31-12-2015,-,-,-,3281.28,12.05,.37,23427204,2138.07,27.2,4.78,1.14
India VIX,31-12-2015,14.35,14.4875,12.9825,13.87,-.48,-3.34,-,-,-,-,-
Nifty Growth Sectors 15,31-12-2015,5154.2,5200.25,5153.1,5192.15,38.45,.75,17874062,1952.94,25.16,7.84,1.73
Nifty50 TR 1x Inverse,31-12-2015,458.85,459.2,455.5,456,-2.85,-.62,-,-,-,-,-
Nifty50 TR 2x Leverage,31-12-2015,3540.7,3592.15,3534.95,3584.25,44.3,1.25,-,-,-,-,-
Nifty50 PR 1x Inverse,31-12-2015,496.2,496.6,492.6,493.15,-3.05,-.61,-,-,-,-,-
Nifty50 PR 2x Leverage,31-12-2015,3028.3,3072.35,3023.4,3065.55,37.85,1.25,-,-,-,-,-
Nifty Quality 30,31-12-2015,-,-,-,2085.73,12.83,.62,45463751,2973.97,29.77,7.2,1.67
Nifty Tata Group,31-12-2015,-,-,-,4436.38,18.55,.42,35232647,1104.09,29.19,4.39,2.34
Nifty Tata Group 25% Cap,31-12-2015,-,-,-,3563.73,5,.14,30125074,949.84,23.29,1.87,1.69
Nifty Aditya Birla Group,31-12-2015,-,-,-,3161.65,24.27,.77,14384988,299.55,31.93,2.14,.45
Nifty Mahindra Group,31-12-2015,-,-,-,9221.23,19.93,.22,1941757,120.74,22.39,3.89,1.06
Nifty 8-13 yr G-Sec,31-12-2015,-,-,-,1453.59,-.31,-.02,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,31-12-2015,-,-,-,1392.91,-.83,-.06,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),31-12-2015,-,-,-,932.41,-.56,-.06,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,31-12-2015,-,-,-,1517.28,-.57,-.04,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,31-12-2015,-,-,-,1499.79,-2.02,-.13,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,31-12-2015,-,-,-,1562.97,-.78,-.05,-,-,-,-,-
Nifty Composite G-sec Index,31-12-2015,-,-,-,1493.86,-1.11,-.07,-,-,-,-,-
