Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,24-12-2015,7888.75,7888.75,7835.5,7861.05,-4.9,-.06,96374245,3383.99,21.26,3.15,1.47
Nifty Next 50,24-12-2015,19835,19836.15,19739.4,19785.15,15.65,.08,60457861,1861.82,21.93,2.81,1.64
Nifty 100,24-12-2015,8032.45,8032.45,7981.25,8005.55,-3.1,-.04,156832106,5245.82,21.37,3.09,1.5
Nifty 200,24-12-2015,4170.7,4170.7,4146.4,4159.35,1.4,.03,375101545,7542.42,22.38,2.96,1.45
Nifty 500,24-12-2015,6672.6,6672.6,6637.4,6656.75,4,.06,563750645,9702.75,23.36,2.84,1.42
Nifty Midcap 50,24-12-2015,3348.55,3368.65,3337.85,3366.7,29.6,.89,141362355,1864.98,21.37,1.3,2.29
Nifty Midcap 100,24-12-2015,13325.4,13349.55,13292.25,13337.35,54.8,.41,162052865,3050.66,27.23,2.25,1.46
Nifty Smallcap 100,24-12-2015,5574.3,5606.45,5554.2,5603.15,52.55,.95,177010431,1260.58,24.86,1.1,1.36
Nifty50 Dividend Points,24-12-2015,-,-,-,95.23,0,-,-,-,-,-,-
Nifty Auto,24-12-2015,8134.1,8156.8,8113.95,8136.6,25.6,.32,15165636,611.87,40.88,6.19,.8
Nifty Bank,24-12-2015,16926.95,16939.6,16756.9,16811,-71.5,-.42,27091752,807.26,17.57,2.38,1.16
Nifty Energy,24-12-2015,8472.95,8497.7,8438.05,8454.9,-3.55,-.04,15192949,590.09,12.73,1.52,1.79
Nifty Financial Services,24-12-2015,7022.75,7025.2,6948.2,6968.3,-37.95,-.54,25251073,921.55,18.52,2.92,1.19
Nifty FMCG,24-12-2015,20077.5,20081.05,19967.15,20057.8,74.55,.37,9688521,412.39,37.23,11.81,1.44
