Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,18-03-2013,5816.75,5850.2,5814.35,5835.25,-37.35,-.64,102663402,4690.01,18.04,3.09,1.42
CNX Nifty Junior,18-03-2013,11634.4,11668.75,11514.15,11635.65,-6,-.05,60869037,1306.61,17.46,2.18,1.36
CNX 100,18-03-2013,5721.45,5751.55,5715.1,5737.05,-31.65,-.55,163532439,5996.62,17.95,2.91,1.41
CNX 200,18-03-2013,2931.35,2944.3,2925.7,2936.95,-16.3,-.55,322761679,7228.24,17.72,2.69,1.43
CNX 500,18-03-2013,4566.95,4583.2,4556,4572.65,-25.55,-.56,416772557,8185.75,17.58,2.52,1.45
NIFTY Midcap 50,18-03-2013,2076.05,2076.05,2049.5,2063.65,-15.05,-.72,126044132,975.88,12.52,1.25,1.63
CNX Midcap,18-03-2013,7724.05,7724.05,7652.2,7700.8,-24.9,-.32,165792243,1351.33,17.13,1.71,1.68
CNX Smallcap,18-03-2013,3285.95,3290.15,3266.55,3279.3,-23.3,-.71,64571512,752.89,33.44,1.24,1.41
CNX Nifty Dividend,18-03-2013,-,-,-,85.08,0,-,-,-,-,-,-
CNX Auto,18-03-2013,4473.45,4478.85,4428.8,4438.55,-60.05,-1.33,13556323,432.82,21.72,4.06,1.63
CNX Bank,18-03-2013,11679.35,11810.4,11625.6,11735.5,-81.05,-.69,18870261,1603.56,14.02,2.4,1.25
CNX Energy,18-03-2013,7965.75,8004.65,7933.05,7960.15,-78.25,-.97,17222249,452.49,12.17,1.79,1.62
CNX Finance,18-03-2013,4808.15,4854.55,4794.1,4829.3,-37.8,-.78,29654678,1800.18,16.16,2.85,1.27
CNX FMCG,18-03-2013,15077,15270.7,15077,15245.8,118.5,.78,12202834,688.6,33.98,11.88,1.31
CNX IT,18-03-2013,7190.85,7227.45,7166.85,7198.65,-25.7,-.36,8038844,617,19.29,5.78,1.56
CNX Media,18-03-2013,1679.55,1702.5,1669.1,1689.2,-5.6,-.33,10118432,126.86,40.01,5.11,.92
CNX Metal,18-03-2013,2344.5,2344.5,2318.5,2328.2,-50.2,-2.11,22328529,410.54,10.3,1,2.26
CNX MNC,18-03-2013,5198.55,5238.2,5198.55,5225.8,-5.35,-.1,9320350,383.98,27.36,4.42,1.35
CNX Pharma,18-03-2013,5968.7,6040.5,5960.55,6029.55,25.7,.43,4316529,282.31,32.82,5.23,.78
CNX PSU Bank,18-03-2013,3295.35,3327.2,3282.75,3307.55,-13.25,-.4,9936019,447.86,7.29,1.23,2.34
CNX Realty,18-03-2013,260.8,260.8,256.5,257.35,-4.45,-1.7,55368286,357.43,28.15,1.02,.5
CNX Consumption,18-03-2013,2246.25,2254.75,2242.5,2249.85,-8.7,-.39,44452918,1520.77,25.05,3.96,1.19
CNX Commodities,18-03-2013,2301.65,2303.75,2287.85,2292.3,-31.7,-1.36,56936356,1035.51,14.59,1.52,1.87
CNX Dividend Opportunities,18-03-2013,1628.15,1636.1,1624.35,1632.35,-2.5,-.15,44540519,1049.71,12.15,2.21,2.58
CNX Infrastructure,18-03-2013,2356.65,2375.95,2344.05,2368.1,-11.05,-.46,77670543,912.28,15.91,1.87,1.31
CNX PSE,18-03-2013,2852.65,2852.65,2821.3,2831.5,-44.85,-1.56,39469063,609.04,10.25,1.86,2.82
CNX Service Sector,18-03-2013,7119.8,7165.7,7101.1,7138,-51.15,-.71,60880527,2832.41,16.48,2.88,1.38
CNX Nifty Shariah,18-03-2013,-,-,-,1279.21,-9.25,-.72,28333763,1766.19,18.28,3.61,1.51
CNX 500 Shariah,18-03-2013,-,-,-,1350.03,-7.08,-.52,67288843,2409.31,18.77,3.71,1.48
S&P ESG India,18-03-2013,-,-,-,3666.54,-36.1,-.97,-,-,-,-,-
CNX Low Volatility,18-03-2013,-,-,-,4445.05,-2.61,-.06,44478811,2133.16,19.43,3.39,1.49
CNX Alpha Index,18-03-2013,-,-,-,4600.37,-9.32,-.2,43974726,1853.65,22.49,3.52,.67
CNX High Beta,18-03-2013,-,-,-,1396.83,-19.78,-1.4,200655703,2474.07,22.91,.85,1.32
